func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,65,528.3361,0.0,100.7569,5454,8.81658,6.46,-1.0,1,-1.0
1,67,569.3685,0.0,106.8045,6986,8.93692,6.84,-1.0,1,-1.0
1,72,575.3982,0.0,109.5404,59630,9.02903,7.04,-1.0,1,-1.0
1,71,576.4195,0.0,108.7852,28712,8.98255,6.97,-1.0,1,-1.0
1,73,577.4292,0.0,109.8678,3664,5.64253,7.04,-1.0,1,-1.0
1,74,587.3802,0.0,109.884,8668,8.96231,7.04,-1.0,1,-1.0
1,70,597.3607,0.0,108.547,23876,9.20929,6.97,-1.0,1,-1.0
1,68,598.3718,0.0,107.2374,8183,9.03198,6.91,-1.0,1,-1.0
1,77,615.3774,0.0,113.6358,5476,4.99903,7.29,-1.0,1,-1.0
1,75,615.3777,0.0,111.3746,5565,2.58496,7.17,-1.0,1,-1.0
1,69,615.3777,0.0,108.5105,3982,3.96038,6.97,-1.0,1,-1.0
1,76,616.3854,0.0,111.6359,3925,6.49111,7.16,-1.0,1,-1.0
1,80,646.4354,0.0,122.0907,82519,9.66815,7.86,-1.0,1,-1.0
1,79,647.4552,0.0,120.5619,41554,9.38453,7.73,-1.0,1,-1.0
1,78,648.4722,0.0,119.423,4591,5.20726,7.67,-1.0,1,-1.0
1,81,648.4759,0.0,123.6548,4412,5.19933,7.93,-1.0,1,-1.0
1,85,743.4905,0.0,129.5194,18083,9.1747,8.31,-1.0,1,-1.0
1,86,744.4861,0.0,132.0866,2296,1.17734,8.51,-1.0,1,-1.0
1,84,744.4904,0.0,129.4316,5127,5.20305,8.31,-1.0,1,-1.0
1,92,761.4442,0.0,134.6737,28628,4.67297,8.63,-1.0,1,-1.0
1,95,761.4534,0.0,139.2911,63983,9.7204,8.96,-1.0,1,-1.0
1,82,761.4535,0.0,128.453,52897,8.89524,8.25,-1.0,1,-1.0
1,88,762.1563,0.0,134.0401,10474,7.42974,8.63,-1.0,1,-1.0
1,87,762.277,0.0,134.0129,82763,8.48764,8.63,-1.0,1,-1.0
1,83,762.4784,0.0,129.2625,41007,8.5182,8.31,-1.0,1,-1.0
1,94,762.4819,0.0,138.9255,45359,8.59285,8.89,-1.0,1,-1.0
1,91,762.9102,0.0,134.1097,20647,8.49822,8.63,-1.0,1,-1.0
1,89,763.2686,0.0,134.0761,37804,7.01139,8.63,-1.0,1,-1.0
1,90,763.4999,0.0,134.1084,62079,9.6607,8.63,-1.0,1,-1.0
1,93,771.5078,0.0,135.3413,3013,6.74139,8.7,-1.0,1,-1.0
1,97,856.5911,0.0,148.2816,7489,9.19194,9.53,-1.0,1,-1.0
1,96,857.6033,0.0,148.1992,2491,6.18543,9.53,-1.0,1,-1.0
1,99,874.5608,0.0,152.4055,53050,7.40849,9.79,-1.0,1,-1.0
1,103,874.5639,0.0,155.9085,33432,5.86534,9.98,-1.0,1,-1.0
1,101,875.5849,0.0,153.3683,63916,10.21974,9.85,-1.0,1,-1.0
1,102,876.6151,0.0,155.1817,9840,5.87439,9.98,-1.0,1,-1.0
1,98,876.6168,0.0,149.3634,6646,5.50023,9.6,-1.0,1,-1.0
1,100,876.6171,0.0,152.4166,6298,2.59626,9.79,-1.0,1,-1.0
1,104,884.5942,0.0,156.3719,130,1.17228,10.05,-1.0,1,-1.0
