func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1061,631.3347,25.37007,91.5,345090,631.3347,6.3,-1,1,-1,
2,1062,465.24963,25.37015,46.2,123626,465.24963,3.2,-1,1,-1,
2,1063,423.24942,25.37059,40.6,160904,423.24942,2.79,-1,1,-1,
2,1064,532.26807,25.37213,74.3,78358,532.26807,5.13,-1,1,-1,
2,1065,651.33887,25.38384,95,110132,651.33887,6.57,-1,1,-1,
2,1066,472.75113,25.38632,45,189305,472.75113,3.13,-1,1,-1,
2,1067,652.3409,25.38742,95.5,38423,652.3409,6.57,-1,1,-1,
2,1068,472.2495,25.38758,45.2,392381,472.2495,3.13,-1,1,-1,
2,1069,464.37415,25.40005,45.9,30158,464.37415,3.13,-1,1,-1,
2,1070,644.33075,25.40024,85.6,26669,644.33075,5.88,-1,1,-1,
2,1071,464.7487,25.4003,46,439724,464.7487,3.2,-1,1,-1,
2,1072,764.4256,25.40119,112.5,21377,764.4256,7.75,-1,1,-1,
2,1073,465.75046,25.40179,46.2,27219,465.75046,3.2,-1,1,-1,
2,1074,464.24725,25.40265,46,814366,464.24725,3.2,-1,1,-1,
2,1075,249.15796,25.40573,38.2,27141,249.15796,2.66,-1,1,-1,
2,1076,464.24557,25.40765,75,13700,464.24557,5.2,-1,1,-1,
2,1077,355.0671,25.42984,43.5,98781,355.0671,3,-1,1,-1,
2,1078,941.409,25.43532,81.3,27078,941.409,5.6,-1,1,-1,
2,1079,552.2982,25.44769,74.9,108509,552.2982,5.12,-1,1,-1,
2,1080,553.3019,25.44917,74.9,35540,553.3019,5.12,-1,1,-1,
2,1081,941.91284,25.45121,81.4,20043,941.91284,5.6,-1,1,-1,
2,1082,527.92926,25.45893,40.6,10233,527.92926,2.79,-1,1,-1,
2,1083,526.59045,25.50378,39.9,340925,526.59045,2.72,-1,1,-1,
2,1084,520.9179,25.50429,40.1,37965,520.9179,2.79,-1,1,-1,
2,1085,668.2971,25.51047,58.8,21246,668.2971,4.02,-1,1,-1,
2,1086,698.2724,25.51138,93.2,19486,698.2724,6.44,-1,1,-1,
2,1087,662.3681,25.51591,88.7,25906,662.3681,6.09,-1,1,-1,
2,1088,645.0052,25.53952,60.1,38489,645.0052,4.16,-1,1,-1,
2,1089,448.21124,25.53991,38.4,28362,448.21124,2.65,-1,1,-1,
2,1090,440.24472,25.54421,40.7,23911,440.24472,2.79,-1,1,-1,
2,1091,645.50726,25.54556,60.2,22293,645.50726,4.16,-1,1,-1,
2,1092,646.35974,25.54773,60.2,68537,646.35974,4.16,-1,1,-1,
2,1093,520.25464,25.55053,39.8,47724,520.25464,2.72,-1,1,-1,
2,1094,383.7078,25.55304,34.2,18487,383.7078,2.37,-1,1,-1,
2,1095,526.925,25.5565,39.9,163892,526.925,2.72,-1,1,-1,
2,1096,789.88794,25.55846,69.4,30368,789.88794,4.78,-1,1,-1,
2,1097,526.25665,25.5592,39.9,384268,526.25665,2.72,-1,1,-1,
2,1098,789.3854,25.55955,69.7,47643,789.3854,4.78,-1,1,-1,
2,1099,788.8806,25.55978,69.5,59138,788.8806,4.78,-1,1,-1,
2,1100,527.2586,25.56091,39.9,73677,527.2586,2.72,-1,1,-1,
2,1101,520.5863,25.56138,40,50719,520.5863,2.79,-1,1,-1,
2,1102,645.85767,25.56278,60.1,250240,645.85767,4.16,-1,1,-1,
2,1103,645.35693,25.57462,60.2,636662,645.35693,4.16,-1,1,-1,
2,1104,644.85547,25.57508,60.1,949803,644.85547,4.16,-1,1,-1,
2,1105,659.85925,25.6636,61.8,25087,659.85925,4.23,-1,1,-1,
2,1106,547.98096,25.69193,44.4,133907,547.98096,3.05,-1,1,-1,
2,1107,659.35675,25.70457,61.9,29041,659.35675,4.23,-1,1,-1,
2,1108,450.7552,25.70609,44.5,43809,450.7552,3.06,-1,1,-1,
2,1109,645.3079,25.70661,48.7,13865,645.3079,3.33,-1,1,-1,
2,1110,518.7328,25.70928,44.6,11756,518.7328,3.06,-1,1,-1,
2,1111,820.966,25.71508,74.2,25514,820.966,5.11,-1,1,-1,
2,1112,630.9659,25.71852,48.8,23232,630.9659,3.33,-1,1,-1,
2,1113,602.33093,25.71957,53.4,92415,602.33093,3.68,-1,1,-1,
2,1114,575.8394,25.7196,53,23246,575.8394,3.68,-1,1,-1,
2,1115,601.8306,25.721,53.4,165933,601.8306,3.68,-1,1,-1,
2,1116,445.11584,25.72338,55.9,97883,445.11584,3.82,-1,1,-1,
2,1117,601.3298,25.72377,53.5,281319,601.3298,3.68,-1,1,-1,
2,1118,541.64386,25.72426,45.2,41996,541.64386,3.12,-1,1,-1,
2,1119,528.23535,25.72551,45.1,15330,528.23535,3.13,-1,1,-1,
2,1120,644.64246,25.72642,49.4,23395,644.64246,3.4,-1,1,-1,
2,1121,820.46436,25.72686,74,30375,820.46436,5.11,-1,1,-1,
2,1122,548.3144,25.72768,44.4,48780,548.3144,3.05,-1,1,-1,
2,1123,589.3258,25.72771,83.5,21721,589.3258,5.75,-1,1,-1,
2,1124,602.8366,25.72786,53.4,27727,602.8366,3.68,-1,1,-1,
2,1125,547.31476,25.72794,44.1,332589,547.31476,3.05,-1,1,-1,
2,1126,547.6474,25.72885,44.2,339635,547.6474,3.05,-1,1,-1,
2,1127,644.97723,25.72976,48.9,18340,644.97723,3.33,-1,1,-1,
2,1128,541.9776,25.73099,45.2,20982,541.9776,3.12,-1,1,-1,
2,1129,541.3087,25.73108,45.3,45179,541.3087,3.12,-1,1,-1,
2,1130,451.25797,25.73112,44.2,22716,451.25797,3.06,-1,1,-1,
2,1131,694.0271,25.74678,62.5,23083,694.0271,4.3,-1,1,-1,
2,1132,695.3713,25.74892,62.4,80439,695.3713,4.3,-1,1,-1,
2,1133,632.96704,25.76268,52.1,20116,632.96704,3.61,-1,1,-1,
2,1134,694.37146,25.76378,62.6,492141,694.37146,4.3,-1,1,-1,
2,1135,693.86957,25.76868,62.5,733204,693.86957,4.3,-1,1,-1,
2,1136,694.87213,25.7752,62.6,234120,694.87213,4.3,-1,1,-1,
2,1137,702.36743,25.77822,63.4,21201,702.36743,4.37,-1,1,-1,
2,1138,938.4493,25.77909,86.8,19911,938.4493,5.94,-1,1,-1,
2,1139,631.3137,25.78181,87.6,10988,631.3137,6.02,-1,1,-1,
2,1140,701.8685,25.78931,63.5,19844,701.8685,4.37,-1,1,-1,
2,1141,695.8706,25.79496,62.7,23119,695.8706,4.3,-1,1,-1,
2,1142,633.299,25.79497,52.9,11322,633.299,3.61,-1,1,-1,
2,1143,480.8867,25.79543,41.4,20813,480.8867,2.86,-1,1,-1,
2,1144,626.4497,25.80926,49.5,33308,626.4497,3.4,-1,1,-1,
2,1145,626.11865,25.80971,49.5,60400,626.11865,3.4,-1,1,-1,
2,1146,625.78375,25.8099,49.5,70026,625.78375,3.4,-1,1,-1,
2,1147,626.9721,25.81071,49.8,117389,626.9721,3.4,-1,1,-1,
2,1148,625.6375,25.81112,49.6,1457932,625.6375,3.4,-1,1,-1,
2,1149,937.9447,25.81176,86.7,21295,937.9447,5.94,-1,1,-1,
2,1150,626.3041,25.81198,49.6,815763,626.3041,3.4,-1,1,-1,
2,1151,625.97095,25.8121,49.7,1511302,625.97095,3.4,-1,1,-1,
2,1152,482.9565,25.81323,43.2,42746,482.9565,3,-1,1,-1,
2,1153,631.29803,25.81359,48.4,19424,631.29803,3.33,-1,1,-1,
2,1154,626.6384,25.81536,49.6,344924,626.6384,3.4,-1,1,-1,
2,1155,643.609,25.81569,49.3,18094,643.609,3.4,-1,1,-1,
2,1156,583.0197,25.81612,45.8,23218,583.0197,3.12,-1,1,-1,
2,1157,483.2088,25.81613,43,24318,483.2088,3,-1,1,-1,
2,1158,627.30725,25.8164,49.7,42836,627.30725,3.4,-1,1,-1,
2,1159,644.27936,25.81705,50.1,15348,644.27936,3.47,-1,1,-1,
2,1160,679.35767,25.85927,51.3,28284,679.35767,3.54,-1,1,-1,
2,1161,644.9721,25.86617,55.3,15533,644.9721,3.81,-1,1,-1,
2,1162,492.7566,25.86732,51,18678,492.7566,3.55,-1,1,-1,
2,1163,679.6935,25.88158,52.3,34575,679.6935,3.61,-1,1,-1,
2,1164,679.0245,25.89686,52.2,31762,679.0245,3.61,-1,1,-1,
2,1165,355.0666,25.897,43.4,85963,355.0666,3,-1,1,-1,
2,1166,745.42084,25.90424,102.9,29850,745.42084,7.06,-1,1,-1,
2,1167,744.4175,25.91742,103.5,71387,744.4175,7.13,-1,1,-1,
2,1168,514.79016,25.918,46.6,28885,514.79016,3.2,-1,1,-1,
2,1169,392.1799,25.94248,38.7,23685,392.1799,2.65,-1,1,-1,
2,1170,514.2895,25.94418,46.5,44490,514.2895,3.2,-1,1,-1,
2,1171,391.68677,25.9451,36.3,18078,391.68677,2.51,-1,1,-1,
2,1172,470.5085,25.95039,38.6,22469,470.5085,2.65,-1,1,-1,
2,1173,507.20264,25.95573,70.6,21296,507.20264,4.86,-1,1,-1,
2,1174,400.81024,25.9562,36.5,44927,400.81024,2.51,-1,1,-1,
2,1175,637.31354,25.95763,88.9,130491,637.31354,6.09,-1,1,-1,
2,1176,401.694,25.96147,36.7,98733,401.694,2.51,-1,1,-1,
2,1177,522.28644,25.96165,76.6,53934,522.28644,5.27,-1,1,-1,
2,1178,800.37396,25.96215,112.2,25205,800.37396,7.74,-1,1,-1,
2,1179,136.07487,25.96304,22.4,40222,136.07487,1.57,-1,1,-1,
2,1180,680.3065,25.9638,61.2,28156,680.3065,4.23,-1,1,-1,
2,1181,679.3029,25.96617,61.1,219590,679.3029,4.23,-1,1,-1,
2,1182,400.69202,25.96633,36.7,824289,400.69202,2.51,-1,1,-1,
2,1183,638.3168,25.96695,89,39525,638.3168,6.16,-1,1,-1,
2,1184,678.4568,25.96772,61.2,20925,678.4568,4.23,-1,1,-1,
2,1185,401.19296,25.96863,36.6,361644,401.19296,2.51,-1,1,-1,
2,1186,679.80334,25.97004,61.1,85092,679.80334,4.23,-1,1,-1,
2,1187,678.30347,25.97093,61.1,657093,678.30347,4.23,-1,1,-1,
2,1188,597.3012,25.97167,52.9,26685,597.3012,3.61,-1,1,-1,
2,1189,678.804,25.9727,61.1,463719,678.804,4.23,-1,1,-1,
2,1190,279.09543,25.97474,40.3,18972,279.09543,2.8,-1,1,-1,
2,1191,476.22778,25.98426,44.6,24584,476.22778,3.06,-1,1,-1,
2,1192,596.7995,25.9924,53.1,59457,596.7995,3.68,-1,1,-1,
2,1193,814.49744,26.01804,125.4,43790,814.49744,8.63,-1,1,-1,
2,1194,408.75555,26.02097,40.2,117538,408.75555,2.79,-1,1,-1,
2,1195,409.25317,26.02145,40.3,25048,409.25317,2.79,-1,1,-1,
2,1196,407.87115,26.02257,40.1,42439,407.87115,2.79,-1,1,-1,
2,1197,408.25308,26.03321,40.3,377682,408.25308,2.79,-1,1,-1,
2,1198,624.3384,26.03962,55,97922,624.3384,3.81,-1,1,-1,
2,1199,407.7529,26.04078,40.3,955146,407.7529,2.79,-1,1,-1,
2,1200,743.45764,26.0413,112.9,83138,743.45764,7.75,-1,1,-1,
2,1201,372.23322,26.04413,36.7,29130,372.23322,2.51,-1,1,-1,
2,1202,672.4215,26.04486,100.9,231365,672.4215,6.92,-1,1,-1,
2,1203,624.83887,26.04573,54.9,38312,624.83887,3.74,-1,1,-1,
2,1204,673.42584,26.04689,100.7,96891,673.42584,6.92,-1,1,-1,
2,1205,623.83813,26.04807,54.9,118892,623.83813,3.74,-1,1,-1,
2,1206,557.39417,26.05107,88.1,26151,557.39417,6.09,-1,1,-1,
2,1207,815.4974,26.05876,125.4,19954,815.4974,8.63,-1,1,-1,
2,1208,528.262,26.06157,47.4,26332,528.262,3.27,-1,1,-1,
2,1209,744.4656,26.06393,113.5,27340,744.4656,7.82,-1,1,-1,
2,1210,407.7498,26.07,66.9,12358,407.7498,4.58,-1,1,-1,
2,1211,536.9068,26.07301,47.4,28823,536.9068,3.26,-1,1,-1,
2,1212,644.33136,26.07428,86.4,22627,644.33136,5.95,-1,1,-1,
2,1213,537.7715,26.07531,47.3,156782,537.7715,3.26,-1,1,-1,
2,1214,537.27094,26.07564,47.4,497004,537.27094,3.26,-1,1,-1,
2,1215,538.2738,26.07963,47.3,41894,538.2738,3.26,-1,1,-1,
2,1216,536.7702,26.08037,47.4,867734,536.7702,3.26,-1,1,-1,
2,1217,415.70795,26.08124,37,43949,415.70795,2.58,-1,1,-1,
2,1218,830.4065,26.08366,114.2,20316,830.4065,7.87,-1,1,-1,
2,1219,527.7647,26.08367,48.1,28107,527.7647,3.34,-1,1,-1,
2,1220,416.211,26.08883,37,19462,416.211,2.58,-1,1,-1,
2,1221,538.76953,26.08953,47.6,18718,538.76953,3.26,-1,1,-1,
2,1222,532.7713,26.10636,46.8,90430,532.7713,3.19,-1,1,-1,
2,1223,445.1149,26.12269,56,89734,445.1149,3.89,-1,1,-1,
2,1224,554.3024,26.14339,49.7,34921,554.3024,3.4,-1,1,-1,
2,1225,533.27313,26.14677,46.9,43211,533.27313,3.19,-1,1,-1,
2,1226,553.7985,26.15152,49.6,86210,553.7985,3.4,-1,1,-1,
2,1227,553.2987,26.15498,49.7,182426,553.2987,3.4,-1,1,-1,
2,1228,688.6976,26.2113,52.4,21944,688.6976,3.61,-1,1,-1,
2,1229,688.35864,26.23468,52.4,31644,688.35864,3.61,-1,1,-1,
2,1230,688.0234,26.24487,52.5,28449,688.0234,3.61,-1,1,-1,
2,1231,371.09796,26.25843,47.8,89740,371.09796,3.27,-1,1,-1,
2,1232,707.31494,26.31006,62.3,25121,707.31494,4.3,-1,1,-1,
2,1233,355.0676,26.31937,43.6,98516,355.0676,3,-1,1,-1,
2,1234,706.81287,26.32699,62.4,36650,706.81287,4.3,-1,1,-1,
2,1235,626.29675,26.36319,47.7,36694,626.29675,3.26,-1,1,-1,
2,1236,610.2972,26.39225,48.6,25117,610.2972,3.33,-1,1,-1,
2,1237,480.60632,26.39559,43.6,19612,480.60632,3,-1,1,-1,
2,1238,625.9668,26.3956,48.5,57251,625.9668,3.33,-1,1,-1,
2,1239,626.63257,26.40134,47.9,21441,626.63257,3.26,-1,1,-1,
2,1240,609.96716,26.40557,48.3,44065,609.96716,3.33,-1,1,-1,
2,1241,517.22534,26.42641,46.4,21747,517.22534,3.2,-1,1,-1,
2,1242,621.9708,26.47325,54.6,20832,621.9708,3.74,-1,1,-1,
2,1243,619.9751,26.47391,53.2,34418,619.9751,3.68,-1,1,-1,
2,1244,920.9613,26.47446,98.7,35804,920.9613,6.77,-1,1,-1,
2,1245,771.86993,26.47529,75.4,73482,771.86993,5.19,-1,1,-1,
2,1246,515.24786,26.47698,46.4,23190,515.24786,3.2,-1,1,-1,
2,1247,615.6433,26.47979,54.5,58954,615.6433,3.74,-1,1,-1,
2,1248,614.9772,26.4814,54.4,409712,614.9772,3.74,-1,1,-1,
2,1249,772.36945,26.48153,75.5,35985,772.36945,5.19,-1,1,-1,
2,1250,771.3655,26.48154,75.6,95208,771.3655,5.19,-1,1,-1,
2,1251,547.6047,26.48207,48.3,24369,547.6047,3.33,-1,1,-1,
2,1252,548.27106,26.48405,47.9,21634,548.27106,3.26,-1,1,-1,
2,1253,547.93695,26.487,48.1,38961,547.93695,3.33,-1,1,-1,
2,1254,614.30896,26.48702,54.2,663170,614.30896,3.74,-1,1,-1,
2,1255,614.64307,26.48717,54.3,654777,614.64307,3.74,-1,1,-1,
2,1256,514.58057,26.48756,46.2,48789,514.58057,3.2,-1,1,-1,
2,1257,300.19012,26.48899,41.8,25227,300.19012,2.87,-1,1,-1,
2,1258,615.8388,26.48918,57.5,287967,615.8388,3.95,-1,1,-1,
2,1259,921.9606,26.48938,98.9,20284,921.9606,6.77,-1,1,-1,
2,1260,616.3391,26.48987,57.5,101712,616.3391,3.95,-1,1,-1,
2,1261,615.3346,26.49007,57.4,470632,615.3346,3.95,-1,1,-1,
2,1262,940.96014,26.49118,85,20051,940.96014,5.87,-1,1,-1,
2,1263,475.23505,26.49339,44.3,23082,475.23505,3.06,-1,1,-1,
2,1264,615.9782,26.49468,55.9,22066,615.9782,3.81,-1,1,-1,
2,1265,616.8403,26.49524,57.3,34144,616.8403,3.95,-1,1,-1,
2,1266,494.23383,26.496,41,21224,494.23383,2.86,-1,1,-1,
2,1267,620.30695,26.49618,52.5,22477,620.30695,3.61,-1,1,-1,
2,1268,921.46075,26.5015,98.9,41655,921.46075,6.77,-1,1,-1,
2,1269,714.8946,26.50916,65.6,30611,714.8946,4.5,-1,1,-1,
2,1270,621.64185,26.5146,54.3,32298,621.64185,3.74,-1,1,-1,
2,1271,411.7052,26.51493,39.3,30947,411.7052,2.72,-1,1,-1,
2,1272,514.91284,26.51642,46.3,39052,514.91284,3.2,-1,1,-1,
2,1273,605.3732,26.51664,90.7,36254,605.3732,6.23,-1,1,-1,
2,1274,530.30066,26.51687,74.1,32158,530.30066,5.13,-1,1,-1,
2,1275,627.9763,26.52899,52.9,390114,627.9763,3.61,-1,1,-1,
2,1276,627.64105,26.53218,52.8,320855,627.64105,3.61,-1,1,-1,
2,1277,628.30914,26.53473,53.1,208736,628.30914,3.68,-1,1,-1,
2,1278,467.22946,26.53768,42.5,68606,467.22946,2.93,-1,1,-1,
2,1279,467.7348,26.54597,42.2,45317,467.7348,2.93,-1,1,-1,
2,1280,476.26227,26.55137,40.9,144349,476.26227,2.79,-1,1,-1,
2,1281,492.2868,26.5515,72.6,38618,492.2868,5,-1,1,-1,
2,1282,384.72186,26.55234,39.5,19078,384.72186,2.72,-1,1,-1,
2,1283,836.07294,26.55392,75.9,24195,836.07294,5.18,-1,1,-1,
2,1284,628.6453,26.55592,53.2,91706,628.6453,3.68,-1,1,-1,
2,1285,474.73166,26.55606,44.5,53504,474.73166,3.06,-1,1,-1,
2,1286,713.8878,26.55756,65.5,92872,713.8878,4.5,-1,1,-1,
2,1287,800.44336,26.55898,110.8,53343,800.44336,7.6,-1,1,-1,
2,1288,619.638,26.55912,53.3,31474,619.638,3.68,-1,1,-1,
2,1289,948.46063,26.55923,137.7,36060,948.46063,9.46,-1,1,-1,
2,1290,941.46375,26.5597,85.4,21444,941.46375,5.87,-1,1,-1,
2,1291,457.2676,26.56098,44.6,122968,457.2676,3.06,-1,1,-1,
