func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1137,702.36743,25.77822,63.4,21201,702.36743,4.37,-1,1,-1,
2,1138,938.4493,25.77909,86.8,19911,938.4493,5.94,-1,1,-1,
2,1139,631.3137,25.78181,87.6,10988,631.3137,6.02,-1,1,-1,
2,1140,701.8685,25.78931,63.5,19844,701.8685,4.37,-1,1,-1,
2,1141,695.8706,25.79496,62.7,23119,695.8706,4.3,-1,1,-1,
2,1142,633.299,25.79497,52.9,11322,633.299,3.61,-1,1,-1,
2,1143,480.8867,25.79543,41.4,20813,480.8867,2.86,-1,1,-1,
2,1144,626.4497,25.80926,49.5,33308,626.4497,3.4,-1,1,-1,
2,1145,626.11865,25.80971,49.5,60400,626.11865,3.4,-1,1,-1,
2,1146,625.78375,25.8099,49.5,70026,625.78375,3.4,-1,1,-1,
2,1147,626.9721,25.81071,49.8,117389,626.9721,3.4,-1,1,-1,
2,1148,625.6375,25.81112,49.6,1457932,625.6375,3.4,-1,1,-1,
2,1149,937.9447,25.81176,86.7,21295,937.9447,5.94,-1,1,-1,
2,1150,626.3041,25.81198,49.6,815763,626.3041,3.4,-1,1,-1,
2,1151,625.97095,25.8121,49.7,1511302,625.97095,3.4,-1,1,-1,
2,1152,482.9565,25.81323,43.2,42746,482.9565,3,-1,1,-1,
2,1153,631.29803,25.81359,48.4,19424,631.29803,3.33,-1,1,-1,
2,1154,626.6384,25.81536,49.6,344924,626.6384,3.4,-1,1,-1,
2,1155,643.609,25.81569,49.3,18094,643.609,3.4,-1,1,-1,
2,1156,583.0197,25.81612,45.8,23218,583.0197,3.12,-1,1,-1,
2,1157,483.2088,25.81613,43,24318,483.2088,3,-1,1,-1,
2,1158,627.30725,25.8164,49.7,42836,627.30725,3.4,-1,1,-1,
2,1159,644.27936,25.81705,50.1,15348,644.27936,3.47,-1,1,-1,
2,1160,679.35767,25.85927,51.3,28284,679.35767,3.54,-1,1,-1,
2,1161,644.9721,25.86617,55.3,15533,644.9721,3.81,-1,1,-1,
2,1162,492.7566,25.86732,51,18678,492.7566,3.55,-1,1,-1,
2,1163,679.6935,25.88158,52.3,34575,679.6935,3.61,-1,1,-1,
2,1164,679.0245,25.89686,52.2,31762,679.0245,3.61,-1,1,-1,
2,1165,355.0666,25.897,43.4,85963,355.0666,3,-1,1,-1,
2,1166,745.42084,25.90424,102.9,29850,745.42084,7.06,-1,1,-1,
2,1167,744.4175,25.91742,103.5,71387,744.4175,7.13,-1,1,-1,
2,1168,514.79016,25.918,46.6,28885,514.79016,3.2,-1,1,-1,
2,1169,392.1799,25.94248,38.7,23685,392.1799,2.65,-1,1,-1,
2,1170,514.2895,25.94418,46.5,44490,514.2895,3.2,-1,1,-1,
2,1171,391.68677,25.9451,36.3,18078,391.68677,2.51,-1,1,-1,
2,1172,470.5085,25.95039,38.6,22469,470.5085,2.65,-1,1,-1,
2,1173,507.20264,25.95573,70.6,21296,507.20264,4.86,-1,1,-1,
2,1174,400.81024,25.9562,36.5,44927,400.81024,2.51,-1,1,-1,
2,1175,637.31354,25.95763,88.9,130491,637.31354,6.09,-1,1,-1,
2,1176,401.694,25.96147,36.7,98733,401.694,2.51,-1,1,-1,
2,1177,522.28644,25.96165,76.6,53934,522.28644,5.27,-1,1,-1,
2,1178,800.37396,25.96215,112.2,25205,800.37396,7.74,-1,1,-1,
2,1179,136.07487,25.96304,22.4,40222,136.07487,1.57,-1,1,-1,
2,1180,680.3065,25.9638,61.2,28156,680.3065,4.23,-1,1,-1,
2,1181,679.3029,25.96617,61.1,219590,679.3029,4.23,-1,1,-1,
2,1182,400.69202,25.96633,36.7,824289,400.69202,2.51,-1,1,-1,
2,1183,638.3168,25.96695,89,39525,638.3168,6.16,-1,1,-1,
2,1184,678.4568,25.96772,61.2,20925,678.4568,4.23,-1,1,-1,
2,1185,401.19296,25.96863,36.6,361644,401.19296,2.51,-1,1,-1,
2,1186,679.80334,25.97004,61.1,85092,679.80334,4.23,-1,1,-1,
2,1187,678.30347,25.97093,61.1,657093,678.30347,4.23,-1,1,-1,
2,1188,597.3012,25.97167,52.9,26685,597.3012,3.61,-1,1,-1,
2,1189,678.804,25.9727,61.1,463719,678.804,4.23,-1,1,-1,
2,1190,279.09543,25.97474,40.3,18972,279.09543,2.8,-1,1,-1,
2,1191,476.22778,25.98426,44.6,24584,476.22778,3.06,-1,1,-1,
2,1192,596.7995,25.9924,53.1,59457,596.7995,3.68,-1,1,-1,
2,1193,814.49744,26.01804,125.4,43790,814.49744,8.63,-1,1,-1,
2,1194,408.75555,26.02097,40.2,117538,408.75555,2.79,-1,1,-1,
2,1195,409.25317,26.02145,40.3,25048,409.25317,2.79,-1,1,-1,
2,1196,407.87115,26.02257,40.1,42439,407.87115,2.79,-1,1,-1,
2,1197,408.25308,26.03321,40.3,377682,408.25308,2.79,-1,1,-1,
2,1198,624.3384,26.03962,55,97922,624.3384,3.81,-1,1,-1,
2,1199,407.7529,26.04078,40.3,955146,407.7529,2.79,-1,1,-1,
2,1200,743.45764,26.0413,112.9,83138,743.45764,7.75,-1,1,-1,
2,1201,372.23322,26.04413,36.7,29130,372.23322,2.51,-1,1,-1,
2,1202,672.4215,26.04486,100.9,231365,672.4215,6.92,-1,1,-1,
2,1203,624.83887,26.04573,54.9,38312,624.83887,3.74,-1,1,-1,
2,1204,673.42584,26.04689,100.7,96891,673.42584,6.92,-1,1,-1,
2,1205,623.83813,26.04807,54.9,118892,623.83813,3.74,-1,1,-1,
2,1206,557.39417,26.05107,88.1,26151,557.39417,6.09,-1,1,-1,
2,1207,815.4974,26.05876,125.4,19954,815.4974,8.63,-1,1,-1,
2,1208,528.262,26.06157,47.4,26332,528.262,3.27,-1,1,-1,
2,1209,744.4656,26.06393,113.5,27340,744.4656,7.82,-1,1,-1,
2,1210,407.7498,26.07,66.9,12358,407.7498,4.58,-1,1,-1,
2,1211,536.9068,26.07301,47.4,28823,536.9068,3.26,-1,1,-1,
2,1212,644.33136,26.07428,86.4,22627,644.33136,5.95,-1,1,-1,
2,1213,537.7715,26.07531,47.3,156782,537.7715,3.26,-1,1,-1,
2,1214,537.27094,26.07564,47.4,497004,537.27094,3.26,-1,1,-1,
2,1215,538.2738,26.07963,47.3,41894,538.2738,3.26,-1,1,-1,
2,1216,536.7702,26.08037,47.4,867734,536.7702,3.26,-1,1,-1,
2,1217,415.70795,26.08124,37,43949,415.70795,2.58,-1,1,-1,
2,1218,830.4065,26.08366,114.2,20316,830.4065,7.87,-1,1,-1,
2,1219,527.7647,26.08367,48.1,28107,527.7647,3.34,-1,1,-1,
2,1220,416.211,26.08883,37,19462,416.211,2.58,-1,1,-1,
2,1221,538.76953,26.08953,47.6,18718,538.76953,3.26,-1,1,-1,
2,1222,532.7713,26.10636,46.8,90430,532.7713,3.19,-1,1,-1,
2,1223,445.1149,26.12269,56,89734,445.1149,3.89,-1,1,-1,
2,1224,554.3024,26.14339,49.7,34921,554.3024,3.4,-1,1,-1,
2,1225,533.27313,26.14677,46.9,43211,533.27313,3.19,-1,1,-1,
2,1226,553.7985,26.15152,49.6,86210,553.7985,3.4,-1,1,-1,
2,1227,553.2987,26.15498,49.7,182426,553.2987,3.4,-1,1,-1,
2,1228,688.6976,26.2113,52.4,21944,688.6976,3.61,-1,1,-1,
2,1229,688.35864,26.23468,52.4,31644,688.35864,3.61,-1,1,-1,
2,1230,688.0234,26.24487,52.5,28449,688.0234,3.61,-1,1,-1,
2,1231,371.09796,26.25843,47.8,89740,371.09796,3.27,-1,1,-1,
2,1232,707.31494,26.31006,62.3,25121,707.31494,4.3,-1,1,-1,
2,1233,355.0676,26.31937,43.6,98516,355.0676,3,-1,1,-1,
2,1234,706.81287,26.32699,62.4,36650,706.81287,4.3,-1,1,-1,
2,1235,626.29675,26.36319,47.7,36694,626.29675,3.26,-1,1,-1,
2,1236,610.2972,26.39225,48.6,25117,610.2972,3.33,-1,1,-1,
2,1237,480.60632,26.39559,43.6,19612,480.60632,3,-1,1,-1,
2,1238,625.9668,26.3956,48.5,57251,625.9668,3.33,-1,1,-1,
2,1239,626.63257,26.40134,47.9,21441,626.63257,3.26,-1,1,-1,
2,1240,609.96716,26.40557,48.3,44065,609.96716,3.33,-1,1,-1,
2,1241,517.22534,26.42641,46.4,21747,517.22534,3.2,-1,1,-1,
2,1242,621.9708,26.47325,54.6,20832,621.9708,3.74,-1,1,-1,
2,1243,619.9751,26.47391,53.2,34418,619.9751,3.68,-1,1,-1,
2,1244,920.9613,26.47446,98.7,35804,920.9613,6.77,-1,1,-1,
2,1245,771.86993,26.47529,75.4,73482,771.86993,5.19,-1,1,-1,
2,1246,515.24786,26.47698,46.4,23190,515.24786,3.2,-1,1,-1,
2,1247,615.6433,26.47979,54.5,58954,615.6433,3.74,-1,1,-1,
2,1248,614.9772,26.4814,54.4,409712,614.9772,3.74,-1,1,-1,
2,1249,772.36945,26.48153,75.5,35985,772.36945,5.19,-1,1,-1,
2,1250,771.3655,26.48154,75.6,95208,771.3655,5.19,-1,1,-1,
2,1251,547.6047,26.48207,48.3,24369,547.6047,3.33,-1,1,-1,
2,1252,548.27106,26.48405,47.9,21634,548.27106,3.26,-1,1,-1,
2,1253,547.93695,26.487,48.1,38961,547.93695,3.33,-1,1,-1,
2,1254,614.30896,26.48702,54.2,663170,614.30896,3.74,-1,1,-1,
2,1255,614.64307,26.48717,54.3,654777,614.64307,3.74,-1,1,-1,
2,1256,514.58057,26.48756,46.2,48789,514.58057,3.2,-1,1,-1,
2,1257,300.19012,26.48899,41.8,25227,300.19012,2.87,-1,1,-1,
2,1258,615.8388,26.48918,57.5,287967,615.8388,3.95,-1,1,-1,
2,1259,921.9606,26.48938,98.9,20284,921.9606,6.77,-1,1,-1,
2,1260,616.3391,26.48987,57.5,101712,616.3391,3.95,-1,1,-1,
2,1261,615.3346,26.49007,57.4,470632,615.3346,3.95,-1,1,-1,
2,1262,940.96014,26.49118,85,20051,940.96014,5.87,-1,1,-1,
2,1263,475.23505,26.49339,44.3,23082,475.23505,3.06,-1,1,-1,
2,1264,615.9782,26.49468,55.9,22066,615.9782,3.81,-1,1,-1,
2,1265,616.8403,26.49524,57.3,34144,616.8403,3.95,-1,1,-1,
2,1266,494.23383,26.496,41,21224,494.23383,2.86,-1,1,-1,
2,1267,620.30695,26.49618,52.5,22477,620.30695,3.61,-1,1,-1,
2,1268,921.46075,26.5015,98.9,41655,921.46075,6.77,-1,1,-1,
2,1269,714.8946,26.50916,65.6,30611,714.8946,4.5,-1,1,-1,
2,1270,621.64185,26.5146,54.3,32298,621.64185,3.74,-1,1,-1,
2,1271,411.7052,26.51493,39.3,30947,411.7052,2.72,-1,1,-1,
2,1272,514.91284,26.51642,46.3,39052,514.91284,3.2,-1,1,-1,
2,1273,605.3732,26.51664,90.7,36254,605.3732,6.23,-1,1,-1,
2,1274,530.30066,26.51687,74.1,32158,530.30066,5.13,-1,1,-1,
2,1275,627.9763,26.52899,52.9,390114,627.9763,3.61,-1,1,-1,
2,1276,627.64105,26.53218,52.8,320855,627.64105,3.61,-1,1,-1,
2,1277,628.30914,26.53473,53.1,208736,628.30914,3.68,-1,1,-1,
2,1278,467.22946,26.53768,42.5,68606,467.22946,2.93,-1,1,-1,
2,1279,467.7348,26.54597,42.2,45317,467.7348,2.93,-1,1,-1,
2,1280,476.26227,26.55137,40.9,144349,476.26227,2.79,-1,1,-1,
2,1281,492.2868,26.5515,72.6,38618,492.2868,5,-1,1,-1,
2,1282,384.72186,26.55234,39.5,19078,384.72186,2.72,-1,1,-1,
2,1283,836.07294,26.55392,75.9,24195,836.07294,5.18,-1,1,-1,
2,1284,628.6453,26.55592,53.2,91706,628.6453,3.68,-1,1,-1,
2,1285,474.73166,26.55606,44.5,53504,474.73166,3.06,-1,1,-1,
2,1286,713.8878,26.55756,65.5,92872,713.8878,4.5,-1,1,-1,
2,1287,800.44336,26.55898,110.8,53343,800.44336,7.6,-1,1,-1,
2,1288,619.638,26.55912,53.3,31474,619.638,3.68,-1,1,-1,
2,1289,948.46063,26.55923,137.7,36060,948.46063,9.46,-1,1,-1,
2,1290,941.46375,26.5597,85.4,21444,941.46375,5.87,-1,1,-1,
2,1291,457.2676,26.56098,44.6,122968,457.2676,3.06,-1,1,-1,
2,1292,823.40466,26.56177,113.8,23017,823.40466,7.81,-1,1,-1,
2,1293,502.7944,26.56236,45.1,36600,502.7944,3.13,-1,1,-1,
2,1294,400.72583,26.56336,37.9,37225,400.72583,2.58,-1,1,-1,
2,1295,401.22568,26.56449,37.5,14692,401.22568,2.58,-1,1,-1,
2,1296,512.78204,26.5645,45.3,50526,512.78204,3.13,-1,1,-1,
2,1297,303.1888,26.56594,33.7,19729,303.1888,2.32,-1,1,-1,
2,1298,659.3433,26.56713,86.2,31595,659.3433,5.95,-1,1,-1,
2,1299,501.79095,26.56785,45.1,193581,501.79095,3.13,-1,1,-1,
2,1300,821.4015,26.56871,82,14523,821.4015,5.67,-1,1,-1,
2,1301,476.59616,26.56906,40.8,120288,476.59616,2.79,-1,1,-1,
2,1302,391.7215,26.57105,38,18469,391.7215,2.65,-1,1,-1,
2,1303,835.73676,26.57185,76.2,27003,835.73676,5.25,-1,1,-1,
2,1304,714.39075,26.57242,65.6,62345,714.39075,4.5,-1,1,-1,
2,1305,476.92908,26.57356,40.7,45733,476.92908,2.79,-1,1,-1,
2,1306,822.40247,26.57409,113.2,44061,822.40247,7.81,-1,1,-1,
2,1307,628.9776,26.57452,53.1,39548,628.9776,3.68,-1,1,-1,
2,1308,417.21536,26.57624,55.5,27150,417.21536,3.82,-1,1,-1,
2,1309,449.24103,26.58032,45.1,25544,449.24103,3.13,-1,1,-1,
2,1310,502.29282,26.58088,45.2,91008,502.29282,3.13,-1,1,-1,
2,1311,457.76657,26.58135,45,59728,457.76657,3.13,-1,1,-1,
2,1312,493.28607,26.58301,46.3,17402,493.28607,3.2,-1,1,-1,
2,1313,645.6107,26.58775,51.9,19636,645.6107,3.54,-1,1,-1,
2,1314,513.2821,26.58933,45.5,23206,513.2821,3.13,-1,1,-1,
2,1315,626.63855,26.58979,55.9,38913,626.63855,3.81,-1,1,-1,
2,1316,458.26517,26.59044,45,20485,458.26517,3.13,-1,1,-1,
2,1317,136.0751,26.59461,22.5,15016,136.0751,1.57,-1,1,-1,
2,1318,626.9828,26.60036,56,47135,626.9828,3.88,-1,1,-1,
2,1319,627.1387,26.60172,56.3,20074,627.1387,3.88,-1,1,-1,
2,1320,851.42444,26.60586,119.6,18599,851.42444,8.22,-1,1,-1,
2,1321,528.74963,26.62077,46.6,27503,528.74963,3.2,-1,1,-1,
2,1322,627.4854,26.62169,56.3,22480,627.4854,3.88,-1,1,-1,
2,1323,626.4824,26.63534,56.3,90824,626.4824,3.88,-1,1,-1,
2,1324,435.86426,26.64333,35.6,65352,435.86426,2.44,-1,1,-1,
2,1325,627.3371,26.6467,56.4,408711,627.3371,3.88,-1,1,-1,
2,1327,401.23337,26.64799,57.1,12262,401.23337,3.96,-1,1,-1,
2,1326,526.2754,26.64799,47.6,24866,526.2754,3.27,-1,1,-1,
2,1328,626.836,26.64887,56.4,1142570,626.836,3.88,-1,1,-1,
2,1329,500.30276,26.64973,71.1,20435,500.30276,4.93,-1,1,-1,
2,1330,451.22992,26.6517,39.5,28731,451.22992,2.72,-1,1,-1,
2,1331,626.3348,26.65446,56.4,1627184,626.3348,3.88,-1,1,-1,
2,1332,752.3626,26.65884,102.3,23314,752.3626,7.06,-1,1,-1,
2,1333,627.8372,26.65937,56.4,91772,627.8372,3.88,-1,1,-1,
2,1334,430.53735,26.66154,33.8,26201,430.53735,2.31,-1,1,-1,
2,1335,414.219,26.66434,41.7,27168,414.219,2.86,-1,1,-1,
2,1336,414.55148,26.66671,41.2,23761,414.55148,2.86,-1,1,-1,
2,1337,436.1982,26.66788,35.8,34718,436.1982,2.44,-1,1,-1,
2,1338,430.8735,26.672,33.6,19366,430.8735,2.31,-1,1,-1,
2,1339,425.52576,26.67934,34.5,29412,425.52576,2.37,-1,1,-1,
2,1340,451.56827,26.68322,39.8,21636,451.56827,2.72,-1,1,-1,
2,1341,679.79834,26.73605,60.1,32318,679.79834,4.16,-1,1,-1,
2,1342,679.29614,26.73616,59.8,67233,679.29614,4.09,-1,1,-1,
2,1343,371.09875,26.74371,47.7,97534,371.09875,3.27,-1,1,-1,
2,1344,678.7957,26.77321,60,102462,678.7957,4.16,-1,1,-1,
2,1345,654.8452,26.81394,61.7,23231,654.8452,4.23,-1,1,-1,
2,1346,596.8236,26.8202,54.3,50041,596.8236,3.74,-1,1,-1,
2,1347,597.32556,26.8213,54.1,41850,597.32556,3.74,-1,1,-1,
2,1348,597.8256,26.82174,54.3,24113,597.8256,3.74,-1,1,-1,
2,1349,355.06625,26.82456,43.6,100276,355.06625,3,-1,1,-1,
2,1350,735.36975,26.82762,67.6,40823,735.36975,4.64,-1,1,-1,
2,1351,702.3727,26.82994,96.7,270045,702.3727,6.64,-1,1,-1,
2,1352,703.37604,26.83078,96.7,104247,703.37604,6.64,-1,1,-1,
2,1353,734.86774,26.83596,68.1,100499,734.86774,4.71,-1,1,-1,
2,1354,586.3897,26.83657,86.1,28856,586.3897,5.95,-1,1,-1,
2,1355,734.3665,26.83829,67.9,113725,734.3665,4.64,-1,1,-1,
2,1356,414.7598,26.83952,40,20022,414.7598,2.79,-1,1,-1,
2,1357,632.7984,26.88823,58.6,465572,632.7984,4.02,-1,1,-1,
2,1358,632.2986,26.88842,58.6,1268780,632.2986,4.02,-1,1,-1,
2,1359,631.79596,26.8891,58.6,1710684,631.79596,4.02,-1,1,-1,
2,1360,639.7926,26.90579,59,30221,639.7926,4.09,-1,1,-1,
2,1361,507.57217,26.90661,47.7,28008,507.57217,3.27,-1,1,-1,
2,1362,499.28586,26.91195,46.5,40733,499.28586,3.2,-1,1,-1,
2,1363,507.9348,26.91356,47.9,36909,507.9348,3.27,-1,1,-1,
2,1364,507.2992,26.9142,79.4,15802,507.2992,5.48,-1,1,-1,
2,1365,507.4321,26.91422,47.9,71252,507.4321,3.27,-1,1,-1,
2,1366,518.28864,26.91665,48.3,12566,518.28864,3.34,-1,1,-1,
2,1367,507.80203,26.9182,47.9,900111,507.80203,3.27,-1,1,-1,
2,1368,315.12857,26.9188,41.3,25584,315.12857,2.87,-1,1,-1,
2,1369,508.80276,26.91902,47.9,68235,508.80276,3.27,-1,1,-1,
2,1370,507.30026,26.91998,48,1559175,507.30026,3.34,-1,1,-1,
2,1371,473.30524,26.92199,69.8,24386,473.30524,4.79,-1,1,-1,
2,1372,498.78568,26.92225,46.6,63050,498.78568,3.2,-1,1,-1,
2,1373,699.4678,26.92237,105.2,28909,699.4678,7.26,-1,1,-1,
2,1374,508.30173,26.9227,47.9,254624,508.30173,3.27,-1,1,-1,
2,1375,498.2924,26.92316,46.9,18968,498.2924,3.2,-1,1,-1,
2,1376,757.42413,26.92447,66.7,38696,757.42413,4.57,-1,1,-1,
2,1377,633.80133,26.92633,58.6,36093,633.80133,4.02,-1,1,-1,
2,1378,632.9504,26.92634,58.4,20134,632.9504,4.02,-1,1,-1,
2,1379,828.5102,26.92705,125.4,35070,828.5102,8.63,-1,1,-1,
2,1380,633.30054,26.92728,58.6,119798,633.30054,4.02,-1,1,-1,
2,1381,471.7799,26.92738,45.2,26956,471.7799,3.13,-1,1,-1,
2,1382,632.1007,26.92743,58.4,24978,632.1007,4.02,-1,1,-1,
2,1383,632.44696,26.92755,58.5,44112,632.44696,4.02,-1,1,-1,
2,1384,631.945,26.92804,58.5,77287,631.945,4.02,-1,1,-1,
2,1385,756.92065,26.93033,67,91407,756.92065,4.64,-1,1,-1,
2,1386,504.61588,26.94238,44.3,21450,504.61588,3.06,-1,1,-1,
2,1387,658.33655,26.95605,58.2,29224,658.33655,4.02,-1,1,-1,
2,1388,504.95065,26.95609,44.3,27635,504.95065,3.06,-1,1,-1,
2,1389,756.4209,26.96598,66.8,107580,756.4209,4.57,-1,1,-1,
2,1390,575.3137,26.98467,80.9,220201,575.3137,5.54,-1,1,-1,
2,1391,576.3155,26.9859,81,68030,576.3155,5.61,-1,1,-1,
2,1392,611.0375,27.04279,51.8,50141,611.0375,3.54,-1,1,-1,
2,1393,541.75885,27.06136,49.2,20833,541.75885,3.4,-1,1,-1,
2,1394,611.784,27.06689,52.3,23622,611.784,3.61,-1,1,-1,
2,1395,611.53687,27.08308,51.9,38543,611.53687,3.54,-1,1,-1,
2,1396,611.2866,27.10894,52,49110,611.2866,3.61,-1,1,-1,
2,1397,682.3702,27.14785,64.4,57976,682.3702,4.43,-1,1,-1,
2,1398,682.8688,27.14901,65,19890,682.8688,4.5,-1,1,-1,
2,1399,681.8687,27.17009,64.5,55664,681.8687,4.43,-1,1,-1,
2,1400,629.78613,27.20142,48.4,25978,629.78613,3.33,-1,1,-1,
2,1401,630.30396,27.20811,48.3,367866,630.30396,3.33,-1,1,-1,
2,1402,629.637,27.21567,48.3,603880,629.637,3.33,-1,1,-1,
2,1403,630.6387,27.21674,48.3,149812,630.6387,3.33,-1,1,-1,
2,1404,943.94946,27.21951,88.5,17862,943.94946,6.08,-1,1,-1,
2,1405,629.97,27.23231,48.3,620473,629.97,3.33,-1,1,-1,
2,1406,630.1187,27.23379,48.3,28209,630.1187,3.33,-1,1,-1,
2,1407,944.4498,27.24268,88,18654,944.4498,6.08,-1,1,-1,
2,1408,525.2287,27.24819,49.2,31352,525.2287,3.41,-1,1,-1,
2,1409,823.0629,27.24912,75.5,34848,823.0629,5.18,-1,1,-1,
2,1410,630.9733,27.25027,48.3,36211,630.9733,3.33,-1,1,-1,
2,1411,732.40186,27.25118,66.8,36911,732.40186,4.57,-1,1,-1,
2,1412,731.90497,27.25673,67.4,87117,731.90497,4.64,-1,1,-1,
2,1413,731.4034,27.26076,67.5,111631,731.4034,4.64,-1,1,-1,
2,1414,807.73883,27.26116,73.6,25890,807.73883,5.05,-1,1,-1,
2,1415,601.3512,27.2632,88.9,41126,601.3512,6.09,-1,1,-1,
2,1416,496.63165,27.26405,46.4,24569,496.63165,3.2,-1,1,-1,
2,1417,807.0664,27.26418,72.9,82253,807.0664,4.98,-1,1,-1,
2,1418,620.0397,27.26458,55.3,31796,620.0397,3.81,-1,1,-1,
2,1419,355.06583,27.26519,43.6,97680,355.06583,3,-1,1,-1,
2,1420,806.73224,27.26653,72.5,70076,806.73224,4.98,-1,1,-1,
2,1421,518.31476,27.27167,71.2,32985,518.31476,4.93,-1,1,-1,
2,1422,625.7933,27.27341,53.1,144935,625.7933,3.68,-1,1,-1,
2,1423,787.43164,27.27424,113,57010,787.43164,7.82,-1,1,-1,
2,1424,786.42883,27.27456,112.7,131176,786.42883,7.75,-1,1,-1,
2,1425,823.3941,27.27535,74.2,19529,823.3941,5.11,-1,1,-1,
2,1426,626.79645,27.27602,52.7,36371,626.79645,3.61,-1,1,-1,
2,1427,626.2952,27.27674,52.8,87317,626.2952,3.61,-1,1,-1,
2,1428,541.29205,27.27681,75.5,27998,541.29205,5.19,-1,1,-1,
2,1429,822.0618,27.2777,74.8,69227,822.0618,5.11,-1,1,-1,
2,1430,807.4026,27.27886,73.3,76026,807.4026,5.05,-1,1,-1,
2,1431,754.8954,27.28003,68.2,36204,754.8954,4.71,-1,1,-1,
2,1432,822.3971,27.28014,75.2,103706,822.3971,5.18,-1,1,-1,
2,1433,654.37585,27.28136,95,39408,654.37585,6.57,-1,1,-1,
2,1434,420.67673,27.28164,37.2,29970,420.67673,2.58,-1,1,-1,
2,1435,822.7292,27.28294,75.2,61201,822.7292,5.18,-1,1,-1,
2,1436,754.397,27.29524,67.9,43317,754.397,4.64,-1,1,-1,
2,1437,620.79016,27.30473,55.1,25050,620.79016,3.81,-1,1,-1,
2,1438,496.4336,27.33702,47,34142,496.4336,3.27,-1,1,-1,
2,1439,328.18494,27.343,45,24434,328.18494,3.13,-1,1,-1,
2,1440,620.5387,27.34351,54.8,42302,620.5387,3.74,-1,1,-1,
2,1441,293.69754,27.345,32.6,20862,293.69754,2.25,-1,1,-1,
2,1442,571.85675,27.35185,53,70178,571.85675,3.68,-1,1,-1,
2,1443,408.75522,27.3527,39.3,31725,408.75522,2.72,-1,1,-1,
2,1444,487.31992,27.35358,71.8,112397,487.31992,4.93,-1,1,-1,
2,1445,814.4956,27.35423,115.5,40021,814.4956,7.94,-1,1,-1,
2,1446,572.35803,27.35519,53.3,47772,572.35803,3.68,-1,1,-1,
2,1447,201.12172,27.35652,30.2,125230,201.12172,2.11,-1,1,-1,
2,1448,408.2535,27.35655,39.1,141618,408.2535,2.72,-1,1,-1,
2,1449,496.2308,27.36079,46.6,25879,496.2308,3.2,-1,1,-1,
2,1450,587.3902,27.36085,84.9,105119,587.3902,5.81,-1,1,-1,
2,1451,586.3868,27.36176,85.1,316357,586.3868,5.88,-1,1,-1,
2,1452,620.2896,27.36226,54.7,64370,620.2896,3.74,-1,1,-1,
