func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,31,362.2668,0.0,31.887398,18056,6.04656,2.03,-1.0,1,-1.0
1,30,363.2711,0.0,31.598999,4270,5.88032,2.03,-1.0,1,-1.0
1,45,378.2839,0.0,39.2274,3494,7.04498,2.54,-1.0,1,-1.0
1,35,380.2629,0.0,35.3721,2040,3.33222,2.28,-1.0,1,-1.0
1,37,385.2803,0.0,36.1618,3692,6.0599,2.35,-1.0,1,-1.0
1,44,407.2648,0.0,39.1849,8763,6.83993,2.54,-1.0,1,-1.0
1,50,423.296,0.0,41.3213,5181,7.47283,2.67,-1.0,1,-1.0
1,51,435.2621,0.0,41.3832,19924,6.8493,2.67,-1.0,1,-1.0
1,52,436.2731,0.0,41.7541,5491,6.68035,2.67,-1.0,1,-1.0
1,49,438.2669,0.0,40.822,2861,4.39472,2.6,-1.0,1,-1.0
1,60,451.3104,0.0,46.0788,5836,7.12561,2.99,-1.0,1,-1.0
1,67,487.3674,0.0,51.6423,5912,7.45882,3.31,-1.0,1,-1.0
1,26,503.8673,0.0,30.3484,2430,5.54189,1.96,-1.0,1,-1.0
1,25,509.3618,0.0,30.3371,2635,5.3926,1.96,-1.0,1,-1.0
1,29,517.8632,0.0,30.917,14618,5.17648,1.96,-1.0,1,-1.0
1,27,518.368,0.0,30.7577,11089,4.99413,1.96,-1.0,1,-1.0
1,28,518.8731,0.0,30.7623,3664,4.88776,1.96,-1.0,1,-1.0
1,72,520.37,0.0,56.9908,5880,8.06432,3.63,-1.0,1,-1.0
1,69,522.3585,0.0,54.341,4941,8.18968,3.5,-1.0,1,-1.0
1,70,531.3565,0.0,54.8479,2635,5.92677,3.5,-1.0,1,-1.0
1,66,531.3578,0.0,51.6325,1625,4.08412,3.31,-1.0,1,-1.0
1,81,536.4036,0.0,61.1224,3806,8.37325,3.95,-1.0,1,-1.0
1,74,548.3744,0.0,58.0735,28785,7.94094,3.76,-1.0,1,-1.0
1,73,549.3826,0.0,57.9752,11830,7.73161,3.7,-1.0,1,-1.0
1,32,550.8821,0.0,32.8658,2740,5.00203,2.09,-1.0,1,-1.0
1,33,551.3832,0.0,32.9426,2405,5.22568,2.09,-1.0,1,-1.0
1,82,564.4135,0.0,65.4345,3464,5.7452,4.21,-1.0,1,-1.0
1,40,574.4227,0.0,36.8542,6693,4.9645,2.35,-1.0,1,-1.0
1,39,574.9252,0.0,36.7826,5423,5.07213,2.35,-1.0,1,-1.0
1,41,575.4305,0.0,36.9254,2083,5.11928,2.35,-1.0,1,-1.0
1,38,586.4068,0.0,36.3699,2417,5.27555,2.35,-1.0,1,-1.0
1,36,586.9115,0.0,36.0009,2340,5.33525,2.35,-1.0,1,-1.0
1,46,596.9204,0.0,39.6619,2447,5.64414,2.54,-1.0,1,-1.0
1,42,629.9519,0.0,37.6835,2544,5.22881,2.4,-1.0,1,-1.0
1,43,630.4496,0.0,38.0142,2850,5.72067,2.47,-1.0,1,-1.0
1,47,638.9562,0.0,40.0674,4580,5.07044,2.59,-1.0,1,-1.0
1,48,639.4571,0.0,40.2767,4215,4.90874,2.59,-1.0,1,-1.0
1,55,654.458,0.0,43.1177,2023,5.6359,2.79,-1.0,1,-1.0
1,84,657.4532,0.0,75.2576,10063,9.43804,4.84,-1.0,1,-1.0
1,85,667.4535,0.0,76.3759,3636,7.32804,4.91,-1.0,1,-1.0
1,53,667.9542,0.0,42.6651,7476,6.3163,2.72,-1.0,1,-1.0
1,83,668.4418,0.0,74.6901,3893,6.20794,4.78,-1.0,1,-1.0
1,54,668.4541,0.0,42.919,7666,6.54043,2.72,-1.0,1,-1.0
1,56,668.9565,0.0,43.4994,3539,6.52548,2.79,-1.0,1,-1.0
1,57,674.4778,0.0,44.2397,11314,5.06374,2.85,-1.0,1,-1.0
1,59,674.981,0.0,44.2917,10261,5.07975,2.85,-1.0,1,-1.0
1,58,675.485,0.0,44.2724,4681,5.2148,2.85,-1.0,1,-1.0
1,87,685.4513,0.0,77.3908,38985,9.24738,4.97,-1.0,1,-1.0
1,86,686.4612,0.0,77.1794,19681,9.09458,4.97,-1.0,1,-1.0
1,88,687.4744,0.0,78.0322,2411,3.83457,5.04,-1.0,1,-1.0
1,63,710.0013,0.0,49.9696,11578,6.65138,3.17,-1.0,1,-1.0
1,64,710.5051,0.0,50.0037,10153,6.00269,3.24,-1.0,1,-1.0
1,65,711.0094,0.0,50.2285,4628,5.89156,3.24,-1.0,1,-1.0
1,61,718.4893,0.0,46.9655,2908,6.91914,2.98,-1.0,1,-1.0
1,62,718.9916,0.0,47.0718,2976,6.7449,3.04,-1.0,1,-1.0
1,94,770.562,0.0,99.8113,2888,7.22234,6.39,-1.0,1,-1.0
1,79,783.0468,0.0,58.8292,3375,5.37015,3.75,-1.0,1,-1.0
1,68,783.0469,0.0,54.264,1646,1.89645,3.49,-1.0,1,-1.0
1,80,783.5419,0.0,59.1142,3576,8.68693,3.82,-1.0,1,-1.0
1,71,783.5443,0.0,54.8845,1332,3.70927,3.49,-1.0,1,-1.0
1,90,784.5486,0.0,91.8043,17227,9.50668,5.87,-1.0,1,-1.0
1,89,785.5569,0.0,91.3105,8959,9.57632,5.87,-1.0,1,-1.0
1,75,791.5409,0.0,58.2899,25763,6.56846,3.75,-1.0,1,-1.0
1,77,792.0382,0.0,58.4715,27947,6.79369,3.75,-1.0,1,-1.0
1,76,792.5492,0.0,58.3739,16333,6.82213,3.75,-1.0,1,-1.0
1,78,793.0595,0.0,58.5195,5017,6.87113,3.75,-1.0,1,-1.0
1,92,798.557,0.0,98.2885,11744,9.52281,6.32,-1.0,1,-1.0
1,93,799.5674,0.0,99.2074,3399,4.51261,6.39,-1.0,1,-1.0
1,91,800.5835,0.0,94.8299,3850,9.35324,6.06,-1.0,1,-1.0
1,96,897.6481,0.0,111.7909,17132,10.04746,7.16,-1.0,1,-1.0
1,98,897.6525,0.0,117.5175,1905,3.89907,7.54,-1.0,1,-1.0
1,97,898.6525,0.0,114.8266,3565,5.92211,7.35,-1.0,1,-1.0
1,95,898.6536,0.0,110.0847,9517,9.62706,7.09,-1.0,1,-1.0
1,99,1034.7333,0.0,129.149,3742,6.38247,8.3,-1.0,1,-1.0
1,101,1034.7354,0.0,134.6264,5828,5.19316,8.62,-1.0,1,-1.0
1,102,1035.737,0.0,136.168,4708,6.57819,8.75,-1.0,1,-1.0
1,100,1035.7386,0.0,132.3359,4331,6.77566,8.5,-1.0,1,-1.0
