func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,52,547.5649,0.0,55.235,2561,5.85673,3.57,-1.0,1,-1.0
1,32,478.7752,0.0,24.0981,2507,4.80927,1.58,-1.0,1,-1.0
1,4,175.1132,0.0,16.316,2499,2.68149,1.07,-1.0,1,-1.0
1,21,235.3033,0.0,18.3559,2292,3.0117,1.2,-1.0,1,-1.0
1,51,529.3201,0.0,51.2426,2197,4.98414,3.31,-1.0,1,-1.0
1,13,378.9601,0.0,18.1365,2175,3.30178,1.19,-1.0,1,-1.0
1,50,530.3079,0.0,50.9236,2149,5.20647,3.25,-1.0,1,-1.0
1,10,217.1336,0.0,17.4526,2085,3.60011,1.14,-1.0,1,-1.0
1,33,478.2747,0.0,24.1752,2077,4.92174,1.58,-1.0,1,-1.0
1,30,453.3017,0.0,24.0436,2054,4.27435,1.58,-1.0,1,-1.0
1,36,500.2908,0.0,25.3024,1907,4.71593,1.64,-1.0,1,-1.0
1,64,759.519,0.0,88.0263,1745,4.42447,5.68,-1.0,1,-1.0
1,24,379.4546,0.0,19.6428,1619,2.42524,1.26,-1.0,1,-1.0
1,28,429.7592,0.0,22.0608,1572,3.98577,1.45,-1.0,1,-1.0
1,27,465.2635,0.0,22.0085,1536,4.51711,1.45,-1.0,1,-1.0
1,15,212.1851,0.0,18.213,1528,3.76826,1.2,-1.0,1,-1.0
1,12,370.7482,0.0,17.9832,1508,4.25723,1.13,-1.0,1,-1.0
1,26,430.2613,0.0,21.9257,1501,3.98196,1.38,-1.0,1,-1.0
1,8,190.1173,0.0,16.76,1480,3.12359,1.07,-1.0,1,-1.0
1,19,380.089,0.0,18.3296,1360,3.17574,1.19,-1.0,1,-1.0
1,56,549.3416,0.0,57.065,1111,1.17561,3.7,-1.0,1,-1.0
1,9,330.7234,0.0,16.8422,1093,2.36809,1.06,-1.0,1,-1.0
1,5,183.3156,0.0,16.3647,722,1.99616,1.07,-1.0,1,-1.0
