func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,2054,535.26996,31.53555,47,21425,535.26996,3.26,-1,1,-1,
2,2055,545.9143,31.53579,44.4,39246,545.9143,3.05,-1,1,-1,
2,2056,544.57587,31.53616,42.9,20108,544.57587,2.92,-1,1,-1,
2,2057,534.93787,31.53765,47,28061,534.93787,3.26,-1,1,-1,
2,2058,545.5806,31.54037,44.4,49385,545.5806,3.05,-1,1,-1,
2,2059,718.3362,31.5428,63.5,28554,718.3362,4.37,-1,1,-1,
2,2060,534.2606,31.54283,45.4,25509,534.2606,3.12,-1,1,-1,
2,2061,544.9076,31.54361,41.1,43374,544.9076,2.85,-1,1,-1,
2,2062,526.937,31.5491,46.6,78397,526.937,3.2,-1,1,-1,
2,2063,546.2481,31.5503,44.2,25556,546.2481,3.05,-1,1,-1,
2,2064,545.24725,31.5515,43.5,26908,545.24725,2.99,-1,1,-1,
2,2065,781.3816,31.55158,69.4,25434,781.3816,4.78,-1,1,-1,
2,2066,780.3792,31.56211,68,45018,780.3792,4.71,-1,1,-1,
2,2067,781.04755,31.56226,68.1,44748,781.04755,4.71,-1,1,-1,
2,2068,879.786,31.77624,87.5,10107,879.786,6.01,-1,1,-1,
2,2069,880.12854,31.78742,66.2,25420,880.12854,4.56,-1,1,-1,
2,2070,880.46484,31.79775,65.4,12213,880.46484,4.49,-1,1,-1,
2,2071,880.46387,31.79972,87.8,20664,880.46387,6.01,-1,1,-1,
2,2072,671.8458,31.83368,60.2,33995,671.8458,4.16,-1,1,-1,
2,2073,671.342,31.84279,60.3,43786,671.342,4.16,-1,1,-1,
2,2074,445.11578,31.84916,55.9,88381,445.11578,3.82,-1,1,-1,
2,2075,775.38257,31.87125,68.2,20628,775.38257,4.71,-1,1,-1,
2,2076,371.09958,31.89751,47.8,85294,371.09958,3.27,-1,1,-1,
2,2077,355.0673,31.92251,43.9,84813,355.0673,3,-1,1,-1,
2,2078,630.656,31.97751,55.9,27273,630.656,3.81,-1,1,-1,
2,2079,958.5173,31.97834,88.6,22563,958.5173,6.08,-1,1,-1,
2,2080,958.01697,31.98095,89,37044,958.01697,6.15,-1,1,-1,
2,2081,630.3217,31.98436,55.9,31372,630.3217,3.81,-1,1,-1,
2,2082,630.98865,31.98553,55.6,22456,630.98865,3.81,-1,1,-1,
2,2083,957.5168,31.98664,88.9,40620,957.5168,6.08,-1,1,-1,
2,2084,791.4061,32.01751,72.1,49113,791.4061,4.99,-1,1,-1,
2,2085,789.9,32.02203,69.9,118772,789.9,4.78,-1,1,-1,
2,2086,790.40155,32.02416,69.7,107957,790.40155,4.78,-1,1,-1,
2,2087,526.93665,32.02752,46.5,27999,526.93665,3.2,-1,1,-1,
2,2088,790.907,32.03166,70,58712,790.907,4.85,-1,1,-1,
2,2089,527.2711,32.03271,46.6,21465,527.2711,3.2,-1,1,-1,
2,2090,775.3861,32.15077,68.3,10026,775.3861,4.71,-1,1,-1,
2,2091,355.06647,32.25534,43.6,72283,355.06647,3,-1,1,-1,
2,2092,502.61832,32.26093,49.6,51300,502.61832,3.41,-1,1,-1,
2,2093,701.3484,32.26318,63.800003,273453,701.3484,4.37,-1,1,-1,
2,2094,700.50323,32.27697,63.699997,25997,700.50323,4.37,-1,1,-1,
2,2095,700.34595,32.2802,63.800003,835928,700.34595,4.37,-1,1,-1,
2,2096,700.84753,32.2811,63.800003,629795,700.84753,4.37,-1,1,-1,
2,2097,702.35046,32.28979,64.1,29169,702.35046,4.43,-1,1,-1,
2,2098,701.8498,32.28985,63.9,103255,701.8498,4.37,-1,1,-1,
2,2099,527.28296,32.31458,74.9,28476,527.28296,5.13,-1,1,-1,
2,2100,502.9512,32.32647,49.4,31508,502.9512,3.41,-1,1,-1,
2,2101,770.05255,32.33253,60.7,88396,770.05255,4.16,-1,1,-1,
2,2102,769.7166,32.33361,60.8,56089,769.7166,4.16,-1,1,-1,
2,2103,770.7222,32.33585,61.1,35380,770.7222,4.23,-1,1,-1,
2,2104,789.9073,32.33913,68.5,10136,789.9073,4.71,-1,1,-1,
2,2105,789.65015,32.34048,68.7,22020,789.65015,4.71,-1,1,-1,
2,2106,770.386,32.34996,60.5,65237,770.386,4.16,-1,1,-1,
2,2107,656.2937,32.52634,56.4,56544,656.2937,3.88,-1,1,-1,
2,2108,655.7945,32.53155,56.4,81867,655.7945,3.88,-1,1,-1,
2,2109,656.79364,32.535,56.4,24300,656.79364,3.88,-1,1,-1,
2,2110,581.27924,32.6914,47.5,25512,581.27924,3.26,-1,1,-1,
2,2111,744.40546,32.73081,68.8,20516,744.40546,4.71,-1,1,-1,
2,2112,743.90326,32.73605,69,28362,743.90326,4.78,-1,1,-1,
2,2113,812.37726,33.04444,114,29681,812.37726,7.87,-1,1,-1,
