func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,156,386.20898,19.63994,36.1,19158,386.20898,2.51,-1,1,-1,
2,157,385.70532,19.64033,36.2,78089,385.70532,2.51,-1,1,-1,
2,158,385.20462,19.64161,35.9,234813,385.20462,2.44,-1,1,-1,
2,159,548.3054,19.64322,77.9,23006,548.3054,5.33,-1,1,-1,
2,160,547.302,19.6451,78.2,70089,547.302,5.4,-1,1,-1,
2,161,329.16556,19.64908,32.9,19400,329.16556,2.24,-1,1,-1,
2,162,323.68842,19.64941,31.7,47593,323.68842,2.17,-1,1,-1,
2,163,460.273,19.66188,67.5,20798,460.273,4.65,-1,1,-1,
2,164,656.31915,19.67728,86.5,21451,656.31915,5.95,-1,1,-1,
2,165,406.20752,19.71933,65,11525,406.20752,4.51,-1,1,-1,
2,166,552.27124,19.72455,51.5,28814,552.27124,3.54,-1,1,-1,
2,167,811.41174,19.7323,112.8,35735,811.41174,7.74,-1,1,-1,
2,168,406.4545,19.73291,37.8,23548,406.4545,2.58,-1,1,-1,
2,169,263.13715,19.73313,37.2,23997,263.13715,2.59,-1,1,-1,
2,170,550.28534,19.73546,75.2,83191,550.28534,5.19,-1,1,-1,
2,171,406.33014,19.73557,37.8,56273,406.33014,2.58,-1,1,-1,
2,172,136.07503,19.74067,22.8,40448,136.07503,1.57,-1,1,-1,
2,173,450.21625,19.74077,59.2,20003,450.21625,4.1,-1,1,-1,
2,174,397.69623,19.74108,39.4,20945,397.69623,2.72,-1,1,-1,
2,175,406.21188,19.74301,38,1052032,406.21188,2.65,-1,1,-1,
2,176,235.14265,19.74306,35.1,43762,235.14265,2.45,-1,1,-1,
2,177,549.2826,19.74361,75.2,239306,549.2826,5.19,-1,1,-1,
2,178,648.3503,19.74495,91,65681,648.3503,6.3,-1,1,-1,
2,179,406.71194,19.74593,37.9,559099,406.71194,2.58,-1,1,-1,
2,180,407.2126,19.74595,38,126637,407.2126,2.65,-1,1,-1,
2,181,414.20703,19.753,38.1,25508,414.20703,2.65,-1,1,-1,
2,182,649.35535,19.75315,91.2,22464,649.35535,6.3,-1,1,-1,
2,183,91.0526,19.75329,19.7,12521,91.0526,1.36,-1,1,-1,
2,184,407.7142,19.75383,38.1,24728,407.7142,2.65,-1,1,-1,
2,185,551.7678,19.76123,51.7,61270,551.7678,3.54,-1,1,-1,
2,186,323.1989,19.79616,32.9,20166,323.1989,2.24,-1,1,-1,
2,187,651.2598,19.79874,54.4,20276,651.2598,3.74,-1,1,-1,
2,188,484.29572,19.8007,45.3,19244,484.29572,3.13,-1,1,-1,
2,189,650.75653,19.81692,54.8,36683,650.75653,3.74,-1,1,-1,
2,190,361.19583,19.82287,33.6,19104,361.19583,2.31,-1,1,-1,
2,191,506.24246,19.83607,43,26516,506.24246,3,-1,1,-1,
2,192,365.69733,19.8946,33.8,44891,365.69733,2.31,-1,1,-1,
2,193,631.31805,19.89687,88.1,23502,631.31805,6.09,-1,1,-1,
2,194,817.396,19.90098,107.1,23610,817.396,7.39,-1,1,-1,
2,195,434.7191,19.94265,42.5,19257,434.7191,2.93,-1,1,-1,
2,196,371.09674,19.99984,47.4,77272,371.09674,3.27,-1,1,-1,
2,197,513.23773,20.02852,45.6,25267,513.23773,3.13,-1,1,-1,
2,198,536.2464,20.11278,43.1,22867,536.2464,2.99,-1,1,-1,
