func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,30,703.0309,0.0,79.8076,8615,4.49048,5.1,-1.0,1,-1.0
1,31,703.5342,0.0,79.8281,6889,4.46492,5.1,-1.0,1,-1.0
1,32,704.0371,0.0,80.0041,2475,4.52503,5.16,-1.0,1,-1.0
1,64,783.5168,0.0,108.6364,18330,6.99606,6.96,-1.0,1,-1.0
1,65,784.5274,0.0,109.2068,3339,3.87755,7.03,-1.0,1,-1.0
1,66,794.6036,0.0,110.6976,6337,7.15837,7.09,-1.0,1,-1.0
1,43,843.6391,0.0,91.9667,17053,5.08309,5.87,-1.0,1,-1.0
1,41,844.1384,0.0,91.8399,17350,5.12479,5.87,-1.0,1,-1.0
1,42,844.6478,0.0,91.9089,8518,4.85075,5.87,-1.0,1,-1.0
1,68,882.6084,0.0,120.0021,13352,7.20915,7.73,-1.0,1,-1.0
1,67,883.6159,0.0,119.4672,6262,7.32538,7.67,-1.0,1,-1.0
1,47,901.1764,0.0,94.6035,2487,4.7736,6.06,-1.0,1,-1.0
1,48,901.6738,0.0,94.8713,2665,4.91087,6.06,-1.0,1,-1.0
1,53,956.7075,0.0,97.6277,2751,5.52587,6.26,-1.0,1,-1.0
1,52,957.2049,0.0,97.4086,2301,5.51536,6.26,-1.0,1,-1.0
1,50,965.2144,0.0,96.4773,2843,5.20686,6.19,-1.0,1,-1.0
1,51,965.7161,0.0,96.9698,3638,5.12843,6.19,-1.0,1,-1.0
1,69,995.7142,0.0,130.9229,12281,7.55965,8.38,-1.0,1,-1.0
1,70,996.7207,0.0,131.1149,3106,4.40405,8.44,-1.0,1,-1.0
1,56,1014.7588,0.0,99.9548,4857,5.17427,6.39,-1.0,1,-1.0
1,57,1015.2564,0.0,100.2354,5945,5.21693,6.45,-1.0,1,-1.0
1,58,1015.7649,0.0,100.2532,3438,4.91824,6.45,-1.0,1,-1.0
1,71,1066.7614,0.0,136.8112,11861,7.65149,8.75,-1.0,1,-1.0
1,72,1067.7668,0.0,137.0909,6426,7.55467,8.82,-1.0,1,-1.0
1,63,1099.8151,0.0,106.5298,16850,5.53509,6.82,-1.0,1,-1.0
1,62,1100.3116,0.0,106.5044,22152,5.79516,6.82,-1.0,1,-1.0
1,61,1100.8221,0.0,106.4425,15355,5.6643,6.82,-1.0,1,-1.0
1,60,1101.3329,0.0,106.1434,5018,5.41888,6.82,-1.0,1,-1.0
1,74,1179.867,0.0,149.0053,5901,7.88259,9.59,-1.0,1,-1.0
1,75,1180.8804,0.0,149.0218,3705,7.56532,9.59,-1.0,1,-1.0
1,73,1259.9192,0.0,145.7058,4253,8.39102,9.33,-1.0,1,-1.0
1,79,1276.9064,0.0,158.0437,60411,8.83759,10.17,-1.0,1,-1.0
1,78,1277.9235,0.0,157.7109,45669,8.82053,10.1,-1.0,1,-1.0
1,77,1278.9473,0.0,156.8677,17734,8.54404,10.04,-1.0,1,-1.0
1,76,1405.0647,0.0,154.3228,831,3.57924,9.91,-1.0,1,-1.0
1,81,1405.0686,0.0,163.4934,13244,8.67279,10.49,-1.0,1,-1.0
1,80,1406.0693,0.0,161.7707,11140,8.93169,10.36,-1.0,1,-1.0
1,85,1518.1854,0.0,173.3914,5429,8.78994,11.13,-1.0,1,-1.0
1,86,1519.195,0.0,173.6873,4075,8.34769,11.13,-1.0,1,-1.0
1,84,1686.3528,0.0,169.9681,11430,4.72367,10.86,-1.0,1,-1.0
1,82,1687.3549,0.0,169.2191,22229,8.37512,10.86,-1.0,1,-1.0
1,83,1688.3738,0.0,169.3741,10457,8.55206,10.86,-1.0,1,-1.0
1,88,1801.4749,0.0,178.8172,2734,4.56868,11.44,-1.0,1,-1.0
1,87,1802.4866,0.0,177.6801,4418,5.60011,11.38,-1.0,1,-1.0
