func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,119,882.5377,0.0,119.6422,41431,8.22185,7.67,-1.0,1,-1.0
1,87,883.1233,0.0,85.7729,4325,6.44188,5.49,-1.0,1,-1.0
1,118,883.5587,0.0,118.6069,6798,7.8337,7.61,-1.0,1,-1.0
1,91,892.1197,0.0,87.966,2844,6.14309,5.61,-1.0,1,-1.0
1,98,901.0788,0.0,90.9173,49766,6.49753,5.81,-1.0,1,-1.0
1,101,901.6024,0.0,91.908,20229,6.24549,5.87,-1.0,1,-1.0
1,97,901.9607,0.0,90.653,1686,4.1729,5.81,-1.0,1,-1.0
1,121,903.7274,0.0,123.9214,5823,5.51625,7.93,-1.0,1,-1.0
1,95,918.644,0.0,89.9052,2845,6.7563,5.74,-1.0,1,-1.0
1,122,919.69,0.0,124.9589,4719,8.31102,7.99,-1.0,1,-1.0
1,120,922.6676,0.0,122.0356,6753,8.30765,7.86,-1.0,1,-1.0
1,107,956.1503,0.0,94.7825,7227,6.72633,6.06,-1.0,1,-1.0
1,104,956.6312,0.0,94.0947,18581,6.3535,6.06,-1.0,1,-1.0
1,105,957.1426,0.0,94.1211,7022,5.93027,6.06,-1.0,1,-1.0
1,103,965.1134,0.0,93.5158,52395,6.7585,6.0,-1.0,1,-1.0
1,106,965.6425,0.0,94.7361,12654,4.09178,6.06,-1.0,1,-1.0
1,99,965.6429,0.0,91.4722,10430,3.36091,5.87,-1.0,1,-1.0
1,102,966.0311,0.0,93.1333,1852,3.62235,6.0,-1.0,1,-1.0
1,124,995.6467,0.0,131.4949,17815,8.36642,8.44,-1.0,1,-1.0
1,110,997.1794,0.0,96.6795,3836,6.20852,6.19,-1.0,1,-1.0
1,111,1014.6583,0.0,96.9501,48774,6.77584,6.19,-1.0,1,-1.0
1,109,1015.1837,0.0,95.9969,23407,6.54815,6.13,-1.0,1,-1.0
1,125,1018.7685,0.0,132.7277,4834,8.84196,8.5,-1.0,1,-1.0
1,123,1033.7465,0.0,130.8929,4323,8.52648,8.37,-1.0,1,-1.0
1,126,1066.6971,0.0,138.7515,5456,5.11556,8.88,-1.0,1,-1.0
1,127,1132.8344,0.0,139.9375,4429,9.31394,8.95,-1.0,1,-1.0
1,128,1146.8481,0.0,142.35,7656,8.70152,9.14,-1.0,1,-1.0
1,129,1203.8715,0.0,145.821,15093,8.98238,9.33,-1.0,1,-1.0
1,132,1276.8606,0.0,162.8573,20469,9.03647,10.42,-1.0,1,-1.0
1,131,1277.8842,0.0,162.1236,4955,9.01364,10.42,-1.0,1,-1.0
1,130,1316.9761,0.0,157.8273,13893,9.02119,10.1,-1.0,1,-1.0
1,133,1416.0665,0.0,165.8863,2256,2.5937,10.62,-1.0,1,-1.0
