func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,56,748.4317,0.0,113.8156,3198,5.57154,7.28,-1.0,1,-1.0
1,59,804.5013,0.0,123.2469,3131,5.20777,7.93,-1.0,1,-1.0
1,60,804.505,0.0,125.7501,2348,2.55942,8.06,-1.0,1,-1.0
1,62,821.4941,0.0,129.7638,63466,9.74099,8.31,-1.0,1,-1.0
1,63,822.5164,0.0,129.8586,43343,9.38942,8.31,-1.0,1,-1.0
1,61,823.5385,0.0,129.5517,17613,9.36991,8.31,-1.0,1,-1.0
1,65,920.5958,0.0,142.0398,16199,5.77166,9.15,-1.0,1,-1.0
1,66,921.6067,0.0,143.7306,9570,5.6337,9.21,-1.0,1,-1.0
1,64,922.6163,0.0,141.9883,4444,6.42385,9.08,-1.0,1,-1.0
1,69,1007.6239,0.0,146.2757,50469,9.79139,9.4,-1.0,1,-1.0
1,68,1008.6413,0.0,145.772,35920,9.59435,9.34,-1.0,1,-1.0
1,67,1009.6588,0.0,145.7286,16254,9.42847,9.34,-1.0,1,-1.0
1,72,1120.7448,0.0,160.9512,16246,9.55934,10.29,-1.0,1,-1.0
1,71,1121.7511,0.0,160.4912,7247,6.10802,10.29,-1.0,1,-1.0
1,70,1122.7589,0.0,160.2787,3332,6.51808,10.29,-1.0,1,-1.0
