func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,139,504.74432,19.56831,46.4,24505,504.74432,3.2,-1,1,-1,
2,140,392.33585,19.57046,42.4,44024,392.33585,2.93,-1,1,-1,
2,141,392.72025,19.57292,42.6,404753,392.72025,2.93,-1,1,-1,
2,142,392.21906,19.57336,42.6,916373,392.21906,2.93,-1,1,-1,
2,143,393.22003,19.57656,42.7,91065,393.22003,2.93,-1,1,-1,
2,144,392.21667,19.57674,69.7,13321,392.21667,4.79,-1,1,-1,
2,145,393.72177,19.58177,42.4,17655,393.72177,2.93,-1,1,-1,
2,146,504.24463,19.58599,46.1,59813,504.24463,3.2,-1,1,-1,
2,147,503.74365,19.58719,46.6,107001,503.74365,3.2,-1,1,-1,
2,148,336.83127,19.58969,31.900002,24172,336.83127,2.17,-1,1,-1,
2,149,336.4986,19.59295,31.7,73983,336.4986,2.17,-1,1,-1,
2,150,336.16492,19.59702,31.8,146670,336.16492,2.17,-1,1,-1,
2,151,430.71066,19.60337,39.5,76896,430.71066,2.72,-1,1,-1,
2,152,120.07899,19.6086,20.9,15699,120.07899,1.43,-1,1,-1,
2,153,430.21002,19.60957,39.7,188590,430.21002,2.72,-1,1,-1,
2,154,401.69873,19.62686,38.6,25094,401.69873,2.65,-1,1,-1,
2,155,328.66364,19.63878,33.1,57620,328.66364,2.31,-1,1,-1,
2,156,386.20898,19.63994,36.1,19158,386.20898,2.51,-1,1,-1,
2,157,385.70532,19.64033,36.2,78089,385.70532,2.51,-1,1,-1,
2,158,385.20462,19.64161,35.9,234813,385.20462,2.44,-1,1,-1,
2,159,548.3054,19.64322,77.9,23006,548.3054,5.33,-1,1,-1,
2,160,547.302,19.6451,78.2,70089,547.302,5.4,-1,1,-1,
2,161,329.16556,19.64908,32.9,19400,329.16556,2.24,-1,1,-1,
2,162,323.68842,19.64941,31.7,47593,323.68842,2.17,-1,1,-1,
2,163,460.273,19.66188,67.5,20798,460.273,4.65,-1,1,-1,
2,164,656.31915,19.67728,86.5,21451,656.31915,5.95,-1,1,-1,
2,165,406.20752,19.71933,65,11525,406.20752,4.51,-1,1,-1,
2,166,552.27124,19.72455,51.5,28814,552.27124,3.54,-1,1,-1,
2,167,811.41174,19.7323,112.8,35735,811.41174,7.74,-1,1,-1,
2,168,406.4545,19.73291,37.8,23548,406.4545,2.58,-1,1,-1,
2,169,263.13715,19.73313,37.2,23997,263.13715,2.59,-1,1,-1,
2,170,550.28534,19.73546,75.2,83191,550.28534,5.19,-1,1,-1,
2,171,406.33014,19.73557,37.8,56273,406.33014,2.58,-1,1,-1,
2,172,136.07503,19.74067,22.8,40448,136.07503,1.57,-1,1,-1,
2,173,450.21625,19.74077,59.2,20003,450.21625,4.1,-1,1,-1,
2,174,397.69623,19.74108,39.4,20945,397.69623,2.72,-1,1,-1,
2,175,406.21188,19.74301,38,1052032,406.21188,2.65,-1,1,-1,
2,176,235.14265,19.74306,35.1,43762,235.14265,2.45,-1,1,-1,
2,177,549.2826,19.74361,75.2,239306,549.2826,5.19,-1,1,-1,
2,178,648.3503,19.74495,91,65681,648.3503,6.3,-1,1,-1,
2,179,406.71194,19.74593,37.9,559099,406.71194,2.58,-1,1,-1,
2,180,407.2126,19.74595,38,126637,407.2126,2.65,-1,1,-1,
2,181,414.20703,19.753,38.1,25508,414.20703,2.65,-1,1,-1,
2,182,649.35535,19.75315,91.2,22464,649.35535,6.3,-1,1,-1,
2,183,91.0526,19.75329,19.7,12521,91.0526,1.36,-1,1,-1,
2,184,407.7142,19.75383,38.1,24728,407.7142,2.65,-1,1,-1,
2,185,551.7678,19.76123,51.7,61270,551.7678,3.54,-1,1,-1,
2,186,323.1989,19.79616,32.9,20166,323.1989,2.24,-1,1,-1,
2,187,651.2598,19.79874,54.4,20276,651.2598,3.74,-1,1,-1,
2,188,484.29572,19.8007,45.3,19244,484.29572,3.13,-1,1,-1,
2,189,650.75653,19.81692,54.8,36683,650.75653,3.74,-1,1,-1,
2,190,361.19583,19.82287,33.6,19104,361.19583,2.31,-1,1,-1,
2,191,506.24246,19.83607,43,26516,506.24246,3,-1,1,-1,
2,192,365.69733,19.8946,33.8,44891,365.69733,2.31,-1,1,-1,
2,193,631.31805,19.89687,88.1,23502,631.31805,6.09,-1,1,-1,
2,194,817.396,19.90098,107.1,23610,817.396,7.39,-1,1,-1,
2,195,434.7191,19.94265,42.5,19257,434.7191,2.93,-1,1,-1,
2,196,371.09674,19.99984,47.4,77272,371.09674,3.27,-1,1,-1,
2,197,513.23773,20.02852,45.6,25267,513.23773,3.13,-1,1,-1,
2,198,536.2464,20.11278,43.1,22867,536.2464,2.99,-1,1,-1,
2,199,460.21854,20.22779,39.3,21179,460.21854,2.72,-1,1,-1,
2,200,459.7147,20.23719,39.3,36339,459.7147,2.72,-1,1,-1,
2,201,373.22412,20.24352,59.2,12411,373.22412,4.1,-1,1,-1,
2,202,364.71738,20.25005,34.9,21416,364.71738,2.37,-1,1,-1,
2,203,549.309,20.25556,79,40817,549.309,5.47,-1,1,-1,
2,204,561.31805,20.25654,79.1,165333,561.31805,5.47,-1,1,-1,
2,205,373.3381,20.25656,35,27100,373.3381,2.44,-1,1,-1,
2,206,562.3221,20.25661,79.2,39348,562.3221,5.47,-1,1,-1,
2,207,745.43805,20.2573,111.2,36957,745.43805,7.68,-1,1,-1,
2,208,373.72488,20.25859,35.4,237984,373.72488,2.44,-1,1,-1,
2,209,632.35626,20.25933,87.7,180717,632.35626,6.02,-1,1,-1,
2,210,633.3596,20.25965,87.6,54804,633.3596,6.02,-1,1,-1,
2,211,374.22617,20.25967,35.4,59325,374.22617,2.44,-1,1,-1,
2,212,364.21927,20.2701,35.1,54025,364.21927,2.44,-1,1,-1,
2,213,373.22446,20.27047,35.3,523928,373.22446,2.44,-1,1,-1,
2,214,402.24213,20.27222,57.9,153994,402.24213,3.96,-1,1,-1,
2,215,403.24374,20.27293,58.1,26785,403.24374,4.03,-1,1,-1,
2,216,394.71674,20.36029,39.1,208840,394.71674,2.72,-1,1,-1,
2,217,395.71667,20.36142,39.3,25751,395.71667,2.72,-1,1,-1,
2,218,544.30273,20.36324,75.5,59008,544.30273,5.19,-1,1,-1,
2,219,395.21826,20.3654,39.2,84773,395.21826,2.72,-1,1,-1,
2,220,657.3868,20.37587,95.4,18878,657.3868,6.57,-1,1,-1,
2,221,402.69955,20.3832,37.5,29591,402.69955,2.58,-1,1,-1,
2,222,217.13576,20.38361,32.8,31876,217.13576,2.25,-1,1,-1,
2,223,355.0668,20.42627,43.6,93713,355.0668,3,-1,1,-1,
2,224,483.27405,20.50758,44.1,20554,483.27405,3.06,-1,1,-1,
2,225,426.2301,20.50844,38.4,43165,426.2301,2.65,-1,1,-1,
2,226,482.772,20.51287,43.9,33683,482.772,3,-1,1,-1,
2,227,508.2718,20.5156,51.3,21875,508.2718,3.55,-1,1,-1,
2,228,507.77258,20.52956,50.9,44099,507.77258,3.48,-1,1,-1,
2,229,467.23,20.58142,41,96202,467.23,2.86,-1,1,-1,
2,230,361.19846,20.60111,35.3,26264,361.19846,2.44,-1,1,-1,
2,231,466.72708,20.61746,41.1,244952,466.72708,2.86,-1,1,-1,
2,232,467.7305,20.61858,41.1,27514,467.7305,2.86,-1,1,-1,
2,233,411.8432,20.61972,39.9,32611,411.8432,2.72,-1,1,-1,
2,234,608.30884,20.62404,82.9,342557,608.30884,5.68,-1,1,-1,
2,235,537.2738,20.63288,75.2,37997,537.2738,5.19,-1,1,-1,
2,236,187.14201,20.64696,29.1,116973,187.14201,2.04,-1,1,-1,
2,237,411.7241,20.64701,40,706821,411.7241,2.79,-1,1,-1,
2,238,409.2153,20.64712,56.6,21541,409.2153,3.89,-1,1,-1,
2,239,721.3942,20.64822,101.3,19926,721.3942,6.99,-1,1,-1,
2,240,609.3118,20.64841,82.8,102326,609.3118,5.68,-1,1,-1,
2,241,411.7253,20.64937,70.7,10100,411.7253,4.86,-1,1,-1,
2,242,412.22482,20.65258,40,362752,412.22482,2.79,-1,1,-1,
2,243,412.7264,20.6586,39.8,75541,412.7264,2.72,-1,1,-1,
2,244,403.21518,20.65968,40,16319,403.21518,2.79,-1,1,-1,
2,245,474.73734,20.66311,43.2,274013,474.73734,3,-1,1,-1,
2,246,482.73312,20.66339,42.3,23346,482.73312,2.93,-1,1,-1,
2,247,475.23694,20.66378,43.1,98101,475.23694,3,-1,1,-1,
2,248,482.23236,20.66434,42.5,41992,482.23236,2.93,-1,1,-1,
2,249,328.1581,20.66665,44,25311,328.1581,3.06,-1,1,-1,
2,250,474.2355,20.66723,43.2,603511,474.2355,3,-1,1,-1,
2,251,398.71915,20.67255,37.3,20117,398.71915,2.58,-1,1,-1,
2,252,398.217,20.6868,37.4,38694,398.217,2.58,-1,1,-1,
2,253,402.7214,20.68757,40,12819,402.7214,2.79,-1,1,-1,
2,254,475.73434,20.70206,43,31572,475.73434,3,-1,1,-1,
2,255,466.2232,20.70345,42.2,29631,466.2232,2.93,-1,1,-1,
2,256,465.72256,20.70351,42.4,53695,465.72256,2.93,-1,1,-1,
2,257,620.31366,20.70365,86.5,34138,620.31366,5.95,-1,1,-1,
2,258,474.36526,20.70367,43.1,21708,474.36526,3,-1,1,-1,
2,259,558.58966,20.75317,42.7,24108,558.58966,2.92,-1,1,-1,
2,260,355.06628,20.75944,43.7,96588,355.06628,3,-1,1,-1,
2,261,512.5948,20.81812,46.1,36648,512.5948,3.2,-1,1,-1,
2,262,512.9294,20.81877,46.1,20286,512.9294,3.2,-1,1,-1,
2,263,511.92703,20.81913,46.1,166744,511.92703,3.2,-1,1,-1,
2,264,512.26166,20.81969,46.1,113696,512.26166,3.2,-1,1,-1,
2,265,511.59402,20.82169,46,241341,511.59402,3.2,-1,1,-1,
2,266,384.19696,20.82218,34.9,149208,384.19696,2.37,-1,1,-1,
2,267,384.4469,20.82577,34.9,73865,384.4469,2.37,-1,1,-1,
2,268,416.21094,20.82805,36.2,32806,416.21094,2.51,-1,1,-1,
2,269,421.25217,20.83,44.3,21182,421.25217,3.06,-1,1,-1,
2,270,473.89966,20.83226,43.1,44522,473.89966,3,-1,1,-1,
2,271,420.2488,20.83251,44.3,159038,420.2488,3.06,-1,1,-1,
2,272,420.74954,20.83372,44.2,80106,420.74954,3.06,-1,1,-1,
2,273,383.94785,20.83393,34.7,144093,383.94785,2.37,-1,1,-1,
2,274,508.7546,20.83525,45.3,28548,508.7546,3.13,-1,1,-1,
2,275,415.54105,20.8367,35.9,164673,415.54105,2.44,-1,1,-1,
2,276,573.7769,20.83735,51.5,26940,573.7769,3.54,-1,1,-1,
2,277,622.80994,20.83812,56.2,38775,622.80994,3.88,-1,1,-1,
2,278,573.2753,20.83949,51.4,53904,573.2753,3.54,-1,1,-1,
2,279,623.3102,20.84036,56.3,17944,623.3102,3.88,-1,1,-1,
2,280,415.87393,20.84222,35.9,97799,415.87393,2.44,-1,1,-1,
2,281,384.6965,20.84462,34.7,28865,384.6965,2.37,-1,1,-1,
2,282,467.22107,20.85531,64.7,25096,467.22107,4.44,-1,1,-1,
2,283,412.20993,20.90859,37.8,22899,412.20993,2.58,-1,1,-1,
2,284,341.20105,20.948,32.7,32347,341.20105,2.24,-1,1,-1,
2,285,412.54846,20.95658,37.5,28897,412.54846,2.58,-1,1,-1,
2,286,741.3789,20.95871,102.2,18180,741.3789,7.06,-1,1,-1,
2,287,494.29135,20.96101,73.9,30598,494.29135,5.07,-1,1,-1,
2,288,582.32556,20.966,84.1,23311,582.32556,5.81,-1,1,-1,
2,289,340.69965,20.99043,32.4,91502,340.69965,2.24,-1,1,-1,
2,290,581.3235,20.99248,84.1,87947,581.3235,5.81,-1,1,-1,
2,291,425.8648,20.9931,38,20809,425.8648,2.65,-1,1,-1,
2,292,446.91336,20.99365,44.6,47934,446.91336,3.06,-1,1,-1,
2,293,500.52304,21.00659,39.2,19016,500.52304,2.72,-1,1,-1,
2,294,607.245,21.00665,51,59193,607.245,3.54,-1,1,-1,
2,295,607.74493,21.0068,50.8,31731,607.74493,3.47,-1,1,-1,
2,296,730.3148,21.00867,63.5,24842,730.3148,4.37,-1,1,-1,
2,297,401.1895,21.00953,36.4,31010,401.1895,2.51,-1,1,-1,
2,298,441.24124,21.01237,43.9,18389,441.24124,3,-1,1,-1,
2,299,400.68628,21.01903,36.2,56693,400.68628,2.51,-1,1,-1,
2,300,432.201,21.02068,40.2,39739,432.201,2.79,-1,1,-1,
2,301,646.3011,21.02126,61.1,34815,646.3011,4.23,-1,1,-1,
2,302,431.2017,21.02354,40.3,249599,431.2017,2.79,-1,1,-1,
2,303,425.1967,21.02395,38.3,58720,425.1967,2.65,-1,1,-1,
2,304,425.53195,21.02632,38,46272,425.53195,2.65,-1,1,-1,
2,305,431.53635,21.0285,40.3,175614,431.53635,2.79,-1,1,-1,
2,306,689.32275,21.02959,93.5,105214,689.32275,6.44,-1,1,-1,
2,307,690.32587,21.03038,93.4,42678,690.32587,6.44,-1,1,-1,
2,308,431.8695,21.03379,40.3,52198,431.8695,2.79,-1,1,-1,
2,309,449.73962,21.03437,42.9,181212,449.73962,2.93,-1,1,-1,
2,310,447.249,21.03518,44.4,32683,447.249,3.06,-1,1,-1,
2,311,499.8515,21.03687,38.7,28232,499.8515,2.65,-1,1,-1,
2,312,722.9814,21.03692,64.1,22644,722.9814,4.43,-1,1,-1,
2,313,730.8157,21.03731,63.5,23010,730.8157,4.37,-1,1,-1,
2,314,722.4789,21.03786,64.1,39594,722.4789,4.43,-1,1,-1,
2,315,393.70248,21.03906,37,38088,393.70248,2.58,-1,1,-1,
2,316,450.74246,21.04017,42.9,26875,450.74246,2.93,-1,1,-1,
2,317,450.24066,21.04057,42.8,91525,450.24066,2.93,-1,1,-1,
2,318,393.19907,21.04064,36.9,96576,393.19907,2.51,-1,1,-1,
2,319,723.3207,21.04166,64.2,354059,723.3207,4.43,-1,1,-1,
2,320,722.3195,21.04209,64.2,958886,722.3195,4.43,-1,1,-1,
2,321,571.24866,21.0421,51.7,43421,571.24866,3.54,-1,1,-1,
2,322,722.8208,21.04239,64.2,758141,722.8208,4.43,-1,1,-1,
2,323,723.82184,21.0429,64.2,109358,723.82184,4.43,-1,1,-1,
2,324,724.3242,21.04455,64.4,30590,724.3242,4.43,-1,1,-1,
2,325,569.7477,21.08179,51.6,536378,569.7477,3.54,-1,1,-1,
2,326,570.2488,21.08628,51.7,302472,570.2488,3.54,-1,1,-1,
2,327,570.7474,21.09027,51.7,111328,570.7474,3.54,-1,1,-1,
2,328,465.7093,21.09684,41,10110,465.7093,2.86,-1,1,-1,
2,329,517.7356,21.10239,44.1,86235,517.7356,3.06,-1,1,-1,
2,330,518.23566,21.10707,44,43646,518.23566,3.06,-1,1,-1,
2,331,504.73563,21.12346,45.6,67606,504.73563,3.13,-1,1,-1,
2,332,505.23605,21.1595,45.7,20568,505.23605,3.13,-1,1,-1,
2,333,604.3445,21.16031,88.4,15847,604.3445,6.09,-1,1,-1,
2,334,504.23544,21.16264,45.7,126490,504.23544,3.13,-1,1,-1,
2,335,705.38776,21.18955,101.9,31326,705.38776,6.99,-1,1,-1,
2,336,173.12668,21.19489,26.5,39096,173.12668,1.83,-1,1,-1,
2,337,353.19876,21.195,33.3,206372,353.19876,2.31,-1,1,-1,
2,338,505.27567,21.19524,72.3,218100,505.27567,5,-1,1,-1,
2,339,353.69925,21.19634,33.4,65250,353.69925,2.31,-1,1,-1,
2,340,506.2765,21.19643,72.3,64847,506.2765,5,-1,1,-1,
2,341,405.57123,21.20104,39.2,63853,405.57123,2.72,-1,1,-1,
2,342,405.90485,21.20242,39.3,23936,405.90485,2.72,-1,1,-1,
2,343,405.23523,21.20321,39.2,95537,405.23523,2.72,-1,1,-1,
2,344,354.19876,21.2051,33.3,21979,354.19876,2.31,-1,1,-1,
2,345,739.76025,21.2317,62.5,159840,739.76025,4.3,-1,1,-1,
2,346,740.7626,21.23391,62.5,83452,740.7626,4.3,-1,1,-1,
2,347,741.2618,21.24554,62.5,40999,741.2618,4.3,-1,1,-1,
2,348,740.26154,21.24667,62.4,127969,740.26154,4.3,-1,1,-1,
2,349,527.2082,21.26347,46,31487,527.2082,3.2,-1,1,-1,
