func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1441,293.69754,27.345,32.6,20862,293.69754,2.25,-1,1,-1,
2,1442,571.85675,27.35185,53,70178,571.85675,3.68,-1,1,-1,
2,1443,408.75522,27.3527,39.3,31725,408.75522,2.72,-1,1,-1,
2,1444,487.31992,27.35358,71.8,112397,487.31992,4.93,-1,1,-1,
2,1445,814.4956,27.35423,115.5,40021,814.4956,7.94,-1,1,-1,
2,1446,572.35803,27.35519,53.3,47772,572.35803,3.68,-1,1,-1,
2,1447,201.12172,27.35652,30.2,125230,201.12172,2.11,-1,1,-1,
2,1448,408.2535,27.35655,39.1,141618,408.2535,2.72,-1,1,-1,
2,1449,496.2308,27.36079,46.6,25879,496.2308,3.2,-1,1,-1,
2,1450,587.3902,27.36085,84.9,105119,587.3902,5.81,-1,1,-1,
2,1451,586.3868,27.36176,85.1,316357,586.3868,5.88,-1,1,-1,
2,1452,620.2896,27.36226,54.7,64370,620.2896,3.74,-1,1,-1,
2,1453,831.7378,27.36254,74.6,40567,831.7378,5.11,-1,1,-1,
2,1454,815.4987,27.36548,115,21752,815.4987,7.94,-1,1,-1,
2,1455,488.32266,27.36642,71.9,29021,488.32266,4.93,-1,1,-1,
2,1456,572.8598,27.36741,52.9,19399,572.8598,3.61,-1,1,-1,
2,1457,831.06757,27.3678,75.1,50954,831.06757,5.18,-1,1,-1,
2,1458,831.40045,27.36786,75.1,53784,831.40045,5.18,-1,1,-1,
2,1459,832.06757,27.36956,74.7,23697,832.06757,5.11,-1,1,-1,
2,1460,371.0992,27.37175,47.8,84903,371.0992,3.27,-1,1,-1,
2,1461,588.39215,27.37391,85.1,21541,588.39215,5.88,-1,1,-1,
2,1462,407.75284,27.38004,39.1,337988,407.75284,2.72,-1,1,-1,
2,1463,603.337,27.42341,54.9,21827,603.337,3.74,-1,1,-1,
2,1464,724.3787,27.42566,63.699997,22012,724.3787,4.37,-1,1,-1,
2,1465,606.5983,27.42948,47.8,29244,606.5983,3.26,-1,1,-1,
2,1466,723.87915,27.44299,63.9,37284,723.87915,4.37,-1,1,-1,
2,1467,602.83374,27.45557,54.8,37161,602.83374,3.74,-1,1,-1,
2,1468,541.2845,27.46998,47.9,84127,541.2845,3.26,-1,1,-1,
2,1469,540.42114,27.47437,47.8,25945,540.42114,3.26,-1,1,-1,
2,1470,809.9225,27.47557,84.9,43359,809.9225,5.8,-1,1,-1,
2,1471,540.2831,27.48766,47.9,539618,540.2831,3.26,-1,1,-1,
2,1472,704.8505,27.48875,72.7,18222,704.8505,4.99,-1,1,-1,
2,1473,540.61664,27.49036,48,530885,540.61664,3.33,-1,1,-1,
2,1474,810.4177,27.4923,85.1,29177,810.4177,5.87,-1,1,-1,
2,1475,810.921,27.49261,84.7,27379,810.921,5.8,-1,1,-1,
2,1476,540.9498,27.49475,48,253452,540.9498,3.33,-1,1,-1,
2,1477,704.3476,27.49478,72.5,36930,704.3476,4.99,-1,1,-1,
2,1478,703.8426,27.50061,72.9,60058,703.8426,4.99,-1,1,-1,
2,1479,471.276,27.50476,66.6,23274,471.276,4.58,-1,1,-1,
2,1480,771.38245,27.51458,57.8,61887,771.38245,3.95,-1,1,-1,
2,1481,772.7146,27.51612,73.7,13419,772.7146,5.06,-1,1,-1,
2,1482,772.0528,27.51714,73.4,97964,772.0528,5.06,-1,1,-1,
2,1483,771.3849,27.52101,73.6,147250,771.3849,5.06,-1,1,-1,
2,1484,771.71826,27.52135,58,83923,771.71826,4.02,-1,1,-1,
2,1485,458.29166,27.52308,66.4,26876,458.29166,4.58,-1,1,-1,
2,1486,625.83344,27.52473,57.6,55458,625.83344,3.95,-1,1,-1,
2,1487,771.7181,27.52512,73.6,175947,771.7181,5.06,-1,1,-1,
2,1488,772.05023,27.52549,58.1,61319,772.05023,4.02,-1,1,-1,
2,1489,772.383,27.5284,73.6,53446,772.383,5.06,-1,1,-1,
2,1490,626.3323,27.52901,57.4,38886,626.3323,3.95,-1,1,-1,
2,1491,625.33234,27.52992,57.8,104740,625.33234,3.95,-1,1,-1,
2,1492,772.3894,27.53104,57.8,22901,772.3894,3.95,-1,1,-1,
2,1493,772.7163,27.53123,57.9,11363,772.7163,3.95,-1,1,-1,
2,1494,626.8401,27.53607,57,11394,626.8401,3.95,-1,1,-1,
2,1495,676.34534,27.59579,93.9,19521,676.34534,6.44,-1,1,-1,
2,1496,675.3408,27.59965,94.1,65918,675.3408,6.5,-1,1,-1,
2,1497,675.0306,27.61645,52,20537,675.0306,3.61,-1,1,-1,
2,1498,523.6121,27.6201,43.4,46688,523.6121,3,-1,1,-1,
2,1499,523.94666,27.62086,43.3,36635,523.94666,3,-1,1,-1,
2,1500,524.28314,27.62378,43.4,23363,524.28314,3,-1,1,-1,
2,1501,674.3587,27.62997,52.1,95203,674.3587,3.61,-1,1,-1,
2,1502,796.9275,27.63305,71.3,28847,796.9275,4.91,-1,1,-1,
2,1503,674.02563,27.63399,52,125361,674.02563,3.61,-1,1,-1,
2,1504,796.429,27.6411,71.3,18955,796.429,4.91,-1,1,-1,
2,1505,673.69073,27.64692,52.1,104700,673.69073,3.61,-1,1,-1,
2,1506,674.695,27.68846,52,49767,674.695,3.61,-1,1,-1,
2,1507,681.8799,27.70183,63.1,21478,681.8799,4.37,-1,1,-1,
2,1508,642.35187,27.70624,60.4,29950,642.35187,4.16,-1,1,-1,
2,1509,527.31464,27.70777,50.2,193206,527.31464,3.48,-1,1,-1,
2,1510,680.87646,27.71033,63.199997,59177,680.87646,4.37,-1,1,-1,
2,1511,528.31714,27.71107,50,33467,528.31714,3.48,-1,1,-1,
2,1512,634.33795,27.71373,57.1,32596,634.33795,3.95,-1,1,-1,
2,1513,527.81665,27.72123,50.3,100314,527.81665,3.48,-1,1,-1,
2,1514,633.8366,27.72419,57.1,51049,633.8366,3.95,-1,1,-1,
2,1515,681.3785,27.72671,63.1,43142,681.3785,4.37,-1,1,-1,
2,1516,442.7135,27.7786,44.4,61307,442.7135,3.06,-1,1,-1,
2,1517,643.35034,27.77955,61,54674,643.35034,4.23,-1,1,-1,
2,1518,749.9063,27.78089,70.9,19980,749.9063,4.85,-1,1,-1,
2,1519,468.22888,27.78104,41.3,29312,468.22888,2.86,-1,1,-1,
2,1520,474.56793,27.78139,41.6,219739,474.56793,2.86,-1,1,-1,
2,1521,699.375,27.7822,108,15428,699.375,7.47,-1,1,-1,
2,1522,262.66205,27.78258,31.5,18962,262.66205,2.18,-1,1,-1,
2,1523,474.0288,27.78292,41.5,26773,474.0288,2.86,-1,1,-1,
2,1524,473.89987,27.78337,41.6,706537,473.89987,2.86,-1,1,-1,
2,1525,436.21652,27.78348,41.9,21155,436.21652,2.86,-1,1,-1,
2,1526,710.8484,27.78349,64.3,95576,710.8484,4.43,-1,1,-1,
2,1527,711.34906,27.78354,64.3,46596,711.34906,4.43,-1,1,-1,
2,1528,474.23398,27.78473,41.6,526268,474.23398,2.86,-1,1,-1,
2,1529,443.2157,27.78569,44.5,30026,443.2157,3.06,-1,1,-1,
2,1530,378.7036,27.78636,36.9,18807,378.7036,2.51,-1,1,-1,
2,1531,361.15903,27.78716,32.7,23531,361.15903,2.24,-1,1,-1,
2,1532,710.3468,27.78814,64.4,117780,710.3468,4.43,-1,1,-1,
2,1533,336.1943,27.78842,37.1,24982,336.1943,2.58,-1,1,-1,
2,1534,474.9011,27.78866,41.5,87459,474.9011,2.86,-1,1,-1,
2,1535,721.31177,27.78907,95.6,39785,721.31177,6.57,-1,1,-1,
2,1536,552.3091,27.7893,86,35314,552.3091,5.95,-1,1,-1,
2,1537,350.19052,27.79143,35.5,26227,350.19052,2.44,-1,1,-1,
2,1538,499.9376,27.79527,46.6,36328,499.9376,3.2,-1,1,-1,
2,1539,475.2361,27.79537,41.6,22154,475.2361,2.86,-1,1,-1,
2,1540,434.69385,27.79915,38.1,27119,434.69385,2.65,-1,1,-1,
2,1541,500.2711,27.80266,46.5,40077,500.2711,3.2,-1,1,-1,
2,1542,467.89792,27.80274,41.3,33558,467.89792,2.86,-1,1,-1,
2,1543,642.84985,27.81263,61.2,70684,642.84985,4.23,-1,1,-1,
2,1544,810.71924,27.81419,68.2,11589,810.71924,4.7,-1,1,-1,
2,1545,749.40356,27.81646,70.9,26824,749.40356,4.85,-1,1,-1,
2,1546,583.10565,27.8247,52.9,27817,583.10565,3.61,-1,1,-1,
2,1547,561.62726,27.8305,43.8,42594,561.62726,2.99,-1,1,-1,
2,1548,613.2998,27.83271,54.4,43925,613.2998,3.74,-1,1,-1,
2,1549,560.7644,27.83308,44,51425,560.7644,3.05,-1,1,-1,
2,1550,561.1002,27.83348,43.9,21784,561.1002,2.99,-1,1,-1,
2,1551,560.4284,27.83397,43.9,67947,560.4284,2.99,-1,1,-1,
2,1552,582.6109,27.84615,52.9,57777,582.6109,3.61,-1,1,-1,
2,1553,582.9603,27.84638,52.9,65044,582.9603,3.61,-1,1,-1,
2,1554,582.459,27.84667,52.9,116019,582.459,3.61,-1,1,-1,
2,1555,783.39,27.85032,72.6,25809,783.39,4.99,-1,1,-1,
2,1556,583.8193,27.85457,52.9,130487,583.8193,3.61,-1,1,-1,
2,1557,840.93396,27.8546,81.2,30182,840.93396,5.6,-1,1,-1,
2,1558,582.81946,27.85517,53,1383299,582.81946,3.68,-1,1,-1,
2,1559,560.29126,27.85534,44,1111852,560.29126,3.05,-1,1,-1,
2,1560,560.9575,27.85918,44,545790,560.9575,3.05,-1,1,-1,
2,1561,583.3189,27.8597,53,575692,583.3189,3.68,-1,1,-1,
2,1562,560.62415,27.86028,44,994323,560.62415,3.05,-1,1,-1,
2,1563,842.4192,27.86052,76.3,10334,842.4192,5.25,-1,1,-1,
2,1564,800.056,27.86235,61,28205,800.056,4.22,-1,1,-1,
2,1565,951.471,27.8644,135,26980,951.471,9.32,-1,1,-1,
2,1566,582.31836,27.86583,53,1962772,582.31836,3.68,-1,1,-1,
2,1567,627.02954,27.86644,50.1,21794,627.02954,3.47,-1,1,-1,
2,1568,612.8014,27.86766,54.8,40342,612.8014,3.74,-1,1,-1,
2,1569,746.684,27.86932,67.7,25608,746.684,4.64,-1,1,-1,
2,1570,839.93164,27.87045,81.2,57139,839.93164,5.6,-1,1,-1,
2,1571,1224.5928,27.87088,108.6,46162,1224.5928,7.45,-1,1,-1,
2,1572,1225.0907,27.87371,109.3,54403,1225.0907,7.52,-1,1,-1,
2,1573,584.31903,27.87393,53.2,27182,584.31903,3.68,-1,1,-1,
2,1574,825.0598,27.87399,72.1,29093,825.0598,4.98,-1,1,-1,
2,1575,613.0494,27.87421,54.7,57637,613.0494,3.74,-1,1,-1,
2,1576,834.7057,27.87434,65.2,22065,834.7057,4.49,-1,1,-1,
2,1577,816.9043,27.87437,75,28722,816.9043,5.18,-1,1,-1,
2,1578,561.2918,27.87454,44.1,189562,561.2918,3.05,-1,1,-1,
2,1579,817.57336,27.87533,74.6,23352,817.57336,5.11,-1,1,-1,
2,1580,840.43524,27.87593,81.3,51464,840.43524,5.6,-1,1,-1,
2,1581,818.0678,27.87724,74.4,157153,818.0678,5.11,-1,1,-1,
2,1582,818.403,27.87837,74.6,57823,818.403,5.11,-1,1,-1,
2,1583,817.2364,27.87941,74.7,32722,817.2364,5.11,-1,1,-1,
2,1584,722.33905,27.87947,58.6,12000,722.33905,4.02,-1,1,-1,
2,1585,652.224,27.88059,55.5,21289,652.224,3.81,-1,1,-1,
2,1586,817.06665,27.88064,74.4,957954,817.06665,5.11,-1,1,-1,
2,1587,817.7335,27.8824,74.2,339572,817.7335,5.11,-1,1,-1,
2,1588,799.72314,27.88308,61.1,28344,799.72314,4.22,-1,1,-1,
2,1589,816.7328,27.88331,74.5,713369,816.7328,5.11,-1,1,-1,
2,1590,817.4001,27.88354,74.3,690018,817.4001,5.11,-1,1,-1,
2,1591,578.26196,27.88449,45.5,20949,578.26196,3.12,-1,1,-1,
2,1592,824.05695,27.88512,72.6,60853,824.05695,4.98,-1,1,-1,
2,1593,746.0149,27.88586,67.3,49303,746.0149,4.64,-1,1,-1,
2,1594,626.7812,27.88618,50.1,30828,626.7812,3.47,-1,1,-1,
2,1595,540.3001,27.88722,54.3,34687,540.3001,3.74,-1,1,-1,
2,1596,824.7261,27.88745,71.8,45565,824.7261,4.91,-1,1,-1,
2,1597,746.348,27.88819,67.8,52314,746.348,4.64,-1,1,-1,
2,1598,626.2809,27.88859,50.4,24850,626.2809,3.47,-1,1,-1,
2,1599,811.0617,27.88968,66,14529,811.0617,4.56,-1,1,-1,
2,1600,799.38586,27.8898,60.9,33056,799.38586,4.15,-1,1,-1,
2,1601,1225.595,27.89021,109.2,37586,1225.595,7.52,-1,1,-1,
2,1602,678.33673,27.893,68.2,191055,678.33673,4.71,-1,1,-1,
2,1603,678.8388,27.89334,68.2,137694,678.8388,4.71,-1,1,-1,
2,1604,1226.0981,27.89443,109.3,24110,1226.0981,7.52,-1,1,-1,
2,1605,679.34015,27.89447,68.1,64016,679.34015,4.71,-1,1,-1,
2,1606,824.3926,27.89497,72.4,78002,824.3926,4.98,-1,1,-1,
2,1607,457.75916,27.89602,46,81943,457.75916,3.2,-1,1,-1,
2,1608,453.2282,27.89628,42.8,85911,453.2282,2.93,-1,1,-1,
2,1609,539.79596,27.89662,53.2,119730,539.79596,3.68,-1,1,-1,
2,1610,539.2912,27.89824,53.1,202116,539.2912,3.68,-1,1,-1,
2,1611,626.528,27.89844,50.3,26206,626.528,3.47,-1,1,-1,
2,1612,453.56326,27.89849,43.1,20138,453.56326,3,-1,1,-1,
2,1613,251.10127,27.89856,36.4,55495,251.10127,2.52,-1,1,-1,
2,1614,452.56018,27.89907,42.9,239023,452.56018,2.93,-1,1,-1,
2,1615,452.89404,27.89954,42.8,182193,452.89404,2.93,-1,1,-1,
2,1616,458.26093,27.8998,46.2,39757,458.26093,3.2,-1,1,-1,
2,1617,811.3875,27.90146,69.7,14974,811.3875,4.77,-1,1,-1,
2,1618,679.8423,27.90304,68.1,18387,679.8423,4.71,-1,1,-1,
2,1619,529.3167,27.94849,51.7,116243,529.3167,3.55,-1,1,-1,
2,1620,529.821,27.9492,51.7,61702,529.821,3.55,-1,1,-1,
2,1621,722.89954,27.95646,65.2,98109,722.89954,4.5,-1,1,-1,
2,1622,530.32196,27.9593,51.9,23434,530.32196,3.55,-1,1,-1,
2,1623,722.397,27.96137,65,146532,722.397,4.5,-1,1,-1,
2,1624,723.39996,27.97105,64.9,48689,723.39996,4.43,-1,1,-1,
2,1625,371.09863,28.04263,47.8,90537,371.09863,3.27,-1,1,-1,
2,1626,685.35657,28.05067,66.5,24681,685.35657,4.57,-1,1,-1,
2,1627,469.26318,28.05233,44.3,32368,469.26318,3.06,-1,1,-1,
2,1628,468.76114,28.05237,44.5,120896,468.76114,3.06,-1,1,-1,
2,1629,468.2596,28.05689,44.6,251066,468.2596,3.06,-1,1,-1,
2,1630,735.3968,28.05737,107.7,42319,735.3968,7.4,-1,1,-1,
2,1631,736.40216,28.05854,107.4,22497,736.40216,7.4,-1,1,-1,
2,1632,685.8605,28.0592,66.3,20889,685.8605,4.57,-1,1,-1,
2,1633,738.03613,28.06559,56.7,33257,738.03613,3.88,-1,1,-1,
2,1634,737.69806,28.06907,56.4,25452,737.69806,3.88,-1,1,-1,
2,1635,738.3728,28.07307,58.4,20618,738.3728,4.02,-1,1,-1,
2,1636,355.06625,28.08764,43.8,101962,355.06625,3,-1,1,-1,
2,1637,518.78394,28.11381,45.1,21891,518.78394,3.13,-1,1,-1,
2,1638,631.6725,28.11906,48.3,144355,631.6725,3.33,-1,1,-1,
2,1639,631.3394,28.11926,48.1,323234,631.3394,3.33,-1,1,-1,
2,1640,631.00494,28.11971,48.2,593759,631.00494,3.33,-1,1,-1,
2,1641,632.0044,28.1213,47.8,27924,632.0044,3.26,-1,1,-1,
2,1642,832.91437,28.12407,75.4,21847,832.91437,5.18,-1,1,-1,
2,1643,518.537,28.14168,44.8,41853,518.537,3.06,-1,1,-1,
2,1644,518.2852,28.16106,45.1,43386,518.2852,3.13,-1,1,-1,
2,1645,630.8207,28.17636,48,22136,630.8207,3.33,-1,1,-1,
2,1646,832.4186,28.17701,75.6,29065,832.4186,5.18,-1,1,-1,
2,1647,630.6716,28.17745,48.1,581916,630.6716,3.33,-1,1,-1,
2,1648,631.15155,28.17757,48,22551,631.15155,3.33,-1,1,-1,
2,1649,764.03815,28.20662,67.4,22723,764.03815,4.64,-1,1,-1,
2,1650,513.5858,28.25322,45.4,37687,513.5858,3.13,-1,1,-1,
2,1651,447.54694,28.27008,37.7,36308,447.54694,2.58,-1,1,-1,
2,1652,644.50854,28.27341,55.9,37858,644.50854,3.81,-1,1,-1,
2,1653,644.0053,28.27395,55.9,54317,644.0053,3.81,-1,1,-1,
2,1654,644.8577,28.2759,56,303549,644.8577,3.88,-1,1,-1,
2,1655,643.85596,28.27639,55.9,1341208,643.85596,3.81,-1,1,-1,
2,1656,644.3574,28.27752,56,958101,644.3574,3.88,-1,1,-1,
2,1657,695.34937,28.27931,98.1,22748,695.34937,6.78,-1,1,-1,
2,1658,513.92346,28.27975,45.1,31698,513.92346,3.13,-1,1,-1,
2,1659,513.2531,28.28021,45.3,50218,513.2531,3.13,-1,1,-1,
2,1660,645.3579,28.28169,55.9,104576,645.3579,3.81,-1,1,-1,
2,1661,527.78735,28.28838,81.3,12108,527.78735,5.62,-1,1,-1,
2,1662,528.073,28.29192,49.8,38730,528.073,3.41,-1,1,-1,
2,1663,421.71097,28.29451,39.5,44631,421.71097,2.72,-1,1,-1,
2,1664,694.34924,28.29464,98.9,40093,694.34924,6.78,-1,1,-1,
2,1665,527.5675,28.29472,49.8,78782,527.5675,3.41,-1,1,-1,
2,1666,421.209,28.29477,39.7,75426,421.209,2.72,-1,1,-1,
2,1667,527.42255,28.29554,49.8,165762,527.42255,3.41,-1,1,-1,
2,1668,561.33545,28.29702,80.7,16733,561.33545,5.54,-1,1,-1,
2,1669,527.9253,28.29725,49.9,86086,527.9253,3.41,-1,1,-1,
2,1670,528.79193,28.30802,50,147313,528.79193,3.48,-1,1,-1,
2,1671,842.4159,28.30981,121.8,112991,842.4159,8.36,-1,1,-1,
2,1672,528.4274,28.31096,49.8,22257,528.4274,3.41,-1,1,-1,
2,1673,841.41376,28.31137,121.5,224942,841.41376,8.36,-1,1,-1,
2,1674,528.2896,28.31242,49.9,606932,528.2896,3.41,-1,1,-1,
2,1675,185.16217,28.31473,30.4,23688,185.16217,2.11,-1,1,-1,
2,1676,527.7902,28.31611,49.9,1565657,527.7902,3.41,-1,1,-1,
2,1677,527.2899,28.31724,49.9,2529025,527.2899,3.41,-1,1,-1,
2,1678,527.2867,28.3187,93.1,14664,527.2867,6.45,-1,1,-1,
2,1679,527.2868,28.31943,83.1,14895,527.2868,5.76,-1,1,-1,
2,1680,360.2255,28.32404,51.4,34757,360.2255,3.55,-1,1,-1,
2,1681,538.27783,28.32595,47.3,19143,538.27783,3.26,-1,1,-1,
2,1682,477.75073,28.32809,45.7,27677,477.75073,3.13,-1,1,-1,
2,1683,581.26355,28.32998,77.7,29594,581.26355,5.33,-1,1,-1,
2,1684,843.42017,28.33031,121.8,24006,843.42017,8.36,-1,1,-1,
2,1685,714.84344,28.34086,61.4,34586,714.84344,4.23,-1,1,-1,
2,1686,529.29034,28.35262,49.7,24201,529.29034,3.41,-1,1,-1,
2,1687,239.08826,28.3964,30.8,38693,239.08826,2.11,-1,1,-1,
2,1688,556.61884,28.4103,45.8,183467,556.61884,3.12,-1,1,-1,
2,1689,556.9523,28.411,45.8,81808,556.9523,3.12,-1,1,-1,
2,1690,417.96594,28.4259,35.6,26092,417.96594,2.44,-1,1,-1,
2,1691,576.76874,28.42713,52.7,62228,576.76874,3.61,-1,1,-1,
2,1692,417.4634,28.42847,35.7,44267,417.4634,2.44,-1,1,-1,
2,1693,417.71426,28.43366,35.9,57134,417.71426,2.44,-1,1,-1,
2,1694,484.91025,28.43608,42.2,34144,484.91025,2.93,-1,1,-1,
2,1695,461.55508,28.43746,37,35014,461.55508,2.58,-1,1,-1,
2,1696,577.2725,28.43966,52.7,31773,577.2725,3.61,-1,1,-1,
2,1697,460.88422,28.43972,36.9,94856,460.88422,2.51,-1,1,-1,
2,1698,557.28595,28.44135,45.7,39291,557.28595,3.12,-1,1,-1,
2,1699,461.21988,28.44326,37.2,53456,461.21988,2.58,-1,1,-1,
2,1700,1136.5431,28.44659,101.1,18233,1136.5431,6.97,-1,1,-1,
2,1701,759.0376,28.44704,66,27630,759.0376,4.57,-1,1,-1,
2,1702,556.2835,28.44884,45.8,209440,556.2835,3.12,-1,1,-1,
2,1703,758.03143,28.4502,66.1,87080,758.03143,4.57,-1,1,-1,
2,1704,758.3669,28.49471,66.1,85628,758.3669,4.57,-1,1,-1,
2,1705,688.8595,28.49884,62,22349,688.8595,4.3,-1,1,-1,
2,1706,689.3628,28.5024,61.9,24725,689.3628,4.23,-1,1,-1,
2,1707,1137.0436,28.50572,101.1,19628,1137.0436,6.97,-1,1,-1,
2,1708,758.70447,28.50984,66.2,58433,758.70447,4.57,-1,1,-1,
2,1709,537.25006,28.52925,74.9,26215,537.25006,5.12,-1,1,-1,
2,1710,371.0994,28.63123,47.8,97829,371.0994,3.27,-1,1,-1,
2,1711,423.22842,28.66663,40.9,20583,423.22842,2.79,-1,1,-1,
2,1712,438.72937,28.66732,43.5,70365,438.72937,3,-1,1,-1,
2,1713,495.27042,28.66753,47,21310,495.27042,3.27,-1,1,-1,
2,1714,423.47668,28.6686,41.2,31623,423.47668,2.86,-1,1,-1,
2,1715,722.51074,28.67192,67.9,29211,722.51074,4.64,-1,1,-1,
2,1716,419.2235,28.67247,40.7,36983,419.2235,2.79,-1,1,-1,
2,1717,723.8528,28.67254,67.8,42868,723.8528,4.64,-1,1,-1,
2,1718,722.00775,28.6727,67.9,45110,722.00775,4.64,-1,1,-1,
2,1719,723.35114,28.67346,67.9,162693,723.35114,4.64,-1,1,-1,
2,1720,722.85,28.67468,67.9,495423,722.85,4.64,-1,1,-1,
2,1721,722.349,28.67625,67.8,1215472,722.349,4.64,-1,1,-1,
2,1722,721.8477,28.67766,67.8,1453463,721.8477,4.64,-1,1,-1,
2,1723,494.76675,28.67803,47.1,50205,494.76675,3.27,-1,1,-1,
2,1724,564.2978,28.67854,50.6,160476,564.2978,3.47,-1,1,-1,
2,1725,418.97073,28.68348,40.2,77234,418.97073,2.79,-1,1,-1,
2,1726,730.3717,28.68642,102.8,147683,730.3717,7.06,-1,1,-1,
2,1727,563.96564,28.68668,50.6,205649,563.96564,3.47,-1,1,-1,
2,1728,545.2926,28.68705,52.3,57417,545.2926,3.61,-1,1,-1,
2,1729,499.5388,28.68839,41.5,21647,499.5388,2.86,-1,1,-1,
2,1730,564.6327,28.68913,50.6,109946,564.6327,3.47,-1,1,-1,
2,1731,732.37946,28.68999,102.3,16641,732.37946,7.06,-1,1,-1,
2,1732,418.72125,28.69744,40.6,73512,418.72125,2.79,-1,1,-1,
2,1733,564.9651,28.69898,50.7,28215,564.9651,3.47,-1,1,-1,
2,1734,438.2269,28.70046,43.6,143283,438.2269,3,-1,1,-1,
2,1735,545.7939,28.70196,52.2,29940,545.7939,3.61,-1,1,-1,
2,1736,499.8752,28.70678,41.1,26172,499.8752,2.86,-1,1,-1,
2,1737,731.3756,28.71277,102.5,60743,731.3756,7.06,-1,1,-1,
2,1738,251.10019,28.74003,35.8,19137,251.10019,2.45,-1,1,-1,
2,1739,500.2289,28.78073,48.8,148895,500.2289,3.34,-1,1,-1,
2,1740,822.4167,28.78157,110.9,21990,822.4167,7.6,-1,1,-1,
2,1741,500.7306,28.78496,48.6,73315,500.7306,3.34,-1,1,-1,
2,1742,501.23138,28.78774,48.6,26224,501.23138,3.34,-1,1,-1,
2,1743,558.2996,28.78937,82,22148,558.2996,5.68,-1,1,-1,
2,1744,721.36237,28.7905,105,29408,721.36237,7.26,-1,1,-1,
2,1745,675.87225,28.8076,61.8,23859,675.87225,4.23,-1,1,-1,
2,1746,674.8687,28.80894,61.3,94262,674.8687,4.23,-1,1,-1,
2,1747,675.37054,28.80906,61.6,72607,675.37054,4.23,-1,1,-1,
2,1748,806.43384,28.85252,74.8,26099,806.43384,5.11,-1,1,-1,
2,1749,735.39923,28.86301,107.7,73759,735.39923,7.4,-1,1,-1,
2,1750,531.28577,28.86353,50.4,55730,531.28577,3.48,-1,1,-1,
2,1751,805.9345,28.86373,74.8,65005,805.9345,5.11,-1,1,-1,
2,1752,736.4013,28.86641,107.8,29142,736.4013,7.4,-1,1,-1,
2,1753,531.61884,28.86682,49.4,96490,531.61884,3.41,-1,1,-1,
